fiscal_year,Customer,SubCustomer,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2013,Defense,Air Force,J,Large: Big 5 JV,PID,1,1,1,1,1,1,344031.76
2013,Defense,Air Force,L,Large Vendor,Duns,0,1,1,1,1,1,15794.83
2013,Defense,Air Force,L,Large Vendor,PDuns,0,1,1,36,99,532,142567295.3
2013,Defense,Air Force,L,Large Vendor,PDuns,1,1,1,1,1,1,-1068.19
2013,Defense,Air Force,L,Large Vendor,PID,0,1,1,127,127,19894,12407285068
2013,Defense,Air Force,L,Large Vendor,PID,1,1,1,4,4,92,138895406.9
2013,Defense,Air Force,M,Medium Vendor,Duns,NULL,0,0,1,1,0,0
2013,Defense,Air Force,M,Medium Vendor,PDuns,NULL,0,0,35,34,0,0
2013,Defense,Air Force,M,Medium Vendor,PDuns,NULL,0,1,4,4,0,0
2013,Defense,Air Force,M,Medium Vendor,PDuns,NULL,1,1,48,54,252,35569513.44
2013,Defense,Air Force,M,Medium Vendor,PDuns,0,0,0,44,47,88,13778717.27
2013,Defense,Air Force,M,Medium Vendor,PDuns,0,0,1,147,147,190,702497.86
2013,Defense,Air Force,M,Medium Vendor,PDuns,0,1,1,811,893,6812,788308956.7
2013,Defense,Air Force,M,Medium Vendor,PDuns,1,0,0,35,35,124,160789.77
2013,Defense,Air Force,M,Medium Vendor,PDuns,1,0,1,103,102,188,605526.53
2013,Defense,Air Force,M,Medium Vendor,PDuns,1,1,1,882,896,4847,638218142.3
2013,Defense,Air Force,M,Medium Vendor,PID,0,0,0,1,1,2,-59820
2013,Defense,Air Force,M,Medium Vendor,PID,0,1,1,133,133,2581,2927801136
2013,Defense,Air Force,M,Medium Vendor,PID,1,0,1,1,1,1,-3000
2013,Defense,Air Force,M,Medium Vendor,PID,1,1,1,9,9,110,558279511.2
2013,Defense,Air Force,N,Sometimes Small Vendor,Duns,0,1,1,3,3,28200,302334233.5
2013,Defense,Air Force,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,NULL,0
2013,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,0,9,9,31,13747.22
2013,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,1,94,94,164,652047.26
2013,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,1,1,3114,3644,25643,2949123246
2013,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,1,1,42,42,392,46055655.74
2013,Defense,Air Force,N,Sometimes Small Vendor,PID,0,1,1,367,367,11795,4997675235
2013,Defense,Air Force,N,Sometimes Small Vendor,PID,1,1,1,1,1,1,49500
2013,Defense,Air Force,S,Always Small Vendor,Duns,NULL,0,0,1,1,0,0
2013,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,0,39,39,0,0
2013,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,1,2,2,0,0
2013,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,1,1,152,153,0,0
2013,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,0,219,219,309,-147924.83
2013,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,1,844,845,1227,4993815.58
2013,Defense,Air Force,S,Always Small Vendor,PDuns,0,1,1,6332,6385,33413,3771671413
2013,Defense,Air Force,S,Always Small Vendor,PDuns,1,0,0,4,4,4,7473.1
2013,Defense,Air Force,S,Always Small Vendor,PDuns,1,0,1,10,10,12,62492.87
2013,Defense,Air Force,S,Always Small Vendor,PDuns,1,1,1,62,62,113,3362953.02
2013,Defense,Air Force,S,Always Small Vendor,PID,0,1,1,46,46,1038,91329051.95
2013,Defense,Air Force,S,Always Small Vendor,PID,1,1,1,1,1,1,-87312.32
2013,Defense,Army,NULL,NULL,PID,NULL,NULL,NULL,9,9,107,30003307.81
2013,Defense,Army,B,Big Five,PDuns,0,1,1,5,11,34,-930911.15
2013,Defense,Army,B,Big Five,PID,0,1,1,5,5,9986,17494120380
2013,Defense,Army,J,Large: Big 5 JV,PDuns,0,1,1,1,1,3,297486.34
2013,Defense,Army,J,Large: Big 5 JV,PID,0,1,1,4,4,423,572344069.8
2013,Defense,Army,L,Large Vendor,Duns,0,1,1,1,1,5459,270672134.7
2013,Defense,Army,L,Large Vendor,PDuns,NULL,1,1,1,1,1,0
2013,Defense,Army,L,Large Vendor,PDuns,0,1,1,57,200,2176,285781299.2
2013,Defense,Army,L,Large Vendor,PDuns,1,1,1,3,4,16,148550934.7
2013,Defense,Army,L,Large Vendor,PID,0,1,1,184,184,40903,28035738796
2013,Defense,Army,L,Large Vendor,PID,1,1,1,8,8,956,767462238
2013,Defense,Army,M,Medium Vendor,Duns,NULL,1,1,1,1,2,85526.5
2013,Defense,Army,M,Medium Vendor,Duns,1,0,0,2,2,2,889.6
2013,Defense,Army,M,Medium Vendor,Duns,1,0,1,1,1,2,7127.72
2013,Defense,Army,M,Medium Vendor,Duns,1,1,1,6,6,7,1297485.46
2013,Defense,Army,M,Medium Vendor,PDuns,NULL,0,0,33,33,0,0
2013,Defense,Army,M,Medium Vendor,PDuns,NULL,0,1,6,6,1,12600
2013,Defense,Army,M,Medium Vendor,PDuns,NULL,1,1,169,177,116,53440902.21
2013,Defense,Army,M,Medium Vendor,PDuns,0,0,0,166,168,254,286095.06
2013,Defense,Army,M,Medium Vendor,PDuns,0,0,1,591,597,882,3744686.98
2013,Defense,Army,M,Medium Vendor,PDuns,0,1,1,2872,3246,23672,3792768580
2013,Defense,Army,M,Medium Vendor,PDuns,1,0,0,122,122,190,-134998.54
2013,Defense,Army,M,Medium Vendor,PDuns,1,0,1,254,254,580,2976115.01
2013,Defense,Army,M,Medium Vendor,PDuns,1,1,1,1915,1940,21414,2016325924
2013,Defense,Army,M,Medium Vendor,PID,NULL,1,1,1,1,0,0
2013,Defense,Army,M,Medium Vendor,PID,0,0,0,1,1,2,3561
2013,Defense,Army,M,Medium Vendor,PID,0,0,1,2,2,2,17360
2013,Defense,Army,M,Medium Vendor,PID,0,1,1,251,251,6089,3286908612
2013,Defense,Army,M,Medium Vendor,PID,1,1,1,23,23,439,288874606.3
2013,Defense,Army,N,Sometimes Small Vendor,Duns,0,1,1,4,3,24113,1332011056
2013,Defense,Army,N,Sometimes Small Vendor,PDuns,NULL,0,1,1,1,0,0
2013,Defense,Army,N,Sometimes Small Vendor,PDuns,NULL,1,1,12,12,0,0
2013,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,0,28,29,61,-94881.84
2013,Defense,Army,N,Sometimes Small Vendor,PDuns,0,0,1,310,312,707,2685965.02
2013,Defense,Army,N,Sometimes Small Vendor,PDuns,0,1,1,5936,7365,69057,7712741335
2013,Defense,Army,N,Sometimes Small Vendor,PDuns,1,0,0,1,1,2,6032.32
2013,Defense,Army,N,Sometimes Small Vendor,PDuns,1,0,1,8,8,21,90502.16
2013,Defense,Army,N,Sometimes Small Vendor,PDuns,1,1,1,66,67,618,119576625.9
2013,Defense,Army,N,Sometimes Small Vendor,PID,0,0,1,1,1,2,6565
2013,Defense,Army,N,Sometimes Small Vendor,PID,0,1,1,496,496,24379,9287527819
2013,Defense,Army,N,Sometimes Small Vendor,PID,1,1,1,4,4,108,235145119.3
2013,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,0,137,137,0,0
2013,Defense,Army,S,Always Small Vendor,PDuns,NULL,0,1,20,20,0,0
2013,Defense,Army,S,Always Small Vendor,PDuns,NULL,1,1,395,396,3,163999.98
2013,Defense,Army,S,Always Small Vendor,PDuns,0,0,0,805,805,1327,-487313.1
2013,Defense,Army,S,Always Small Vendor,PDuns,0,0,1,3470,3475,5835,24442295.27
2013,Defense,Army,S,Always Small Vendor,PDuns,0,1,1,15667,15800,85614,10390524674
2013,Defense,Army,S,Always Small Vendor,PDuns,1,0,0,4,4,5,13516.96
2013,Defense,Army,S,Always Small Vendor,PDuns,1,0,1,7,7,9,59477.02
2013,Defense,Army,S,Always Small Vendor,PDuns,1,1,1,48,48,87,545169.06
2013,Defense,Army,S,Always Small Vendor,PID,NULL,1,1,1,1,0,0
2013,Defense,Army,S,Always Small Vendor,PID,0,0,0,1,1,2,-3053
2013,Defense,Army,S,Always Small Vendor,PID,0,0,1,3,3,3,-63875.66
2013,Defense,Army,S,Always Small Vendor,PID,0,1,1,84,84,1595,566737910.9
2013,Defense,DLA,NULL,NULL,PID,NULL,NULL,NULL,5,5,186,2941078.38
2013,Defense,DLA,B,Big Five,PDuns,0,1,1,2,5,103,3706036.61
2013,Defense,DLA,B,Big Five,PID,0,1,1,5,5,12115,996262483.8
2013,Defense,DLA,J,Large: Big 5 JV,PID,0,1,1,2,2,1010,137986848.2
2013,Defense,DLA,L,Large Vendor,PDuns,0,0,1,1,1,3,22830
2013,Defense,DLA,L,Large Vendor,PDuns,0,1,1,27,91,2344,83188574.97
2013,Defense,DLA,L,Large Vendor,PDuns,1,1,1,1,2,6,5615201.11
2013,Defense,DLA,L,Large Vendor,PID,0,0,1,2,2,3,-10980.88
2013,Defense,DLA,L,Large Vendor,PID,0,1,1,115,115,208349,9833167520
2013,Defense,DLA,L,Large Vendor,PID,1,1,1,14,14,63,4637786031
2013,Defense,DLA,M,Medium Vendor,Duns,NULL,0,0,1,1,NULL,0
2013,Defense,DLA,M,Medium Vendor,PDuns,NULL,0,0,4,4,0,0
2013,Defense,DLA,M,Medium Vendor,PDuns,NULL,1,1,21,21,2,-412831.64
2013,Defense,DLA,M,Medium Vendor,PDuns,0,0,0,21,24,244,69670957.49
2013,Defense,DLA,M,Medium Vendor,PDuns,0,0,1,51,51,151,-378517.95
2013,Defense,DLA,M,Medium Vendor,PDuns,0,1,1,399,489,8774,958742844.2
2013,Defense,DLA,M,Medium Vendor,PDuns,1,0,0,6,6,7,9170.12
2013,Defense,DLA,M,Medium Vendor,PDuns,1,0,1,26,26,86,457669.22
2013,Defense,DLA,M,Medium Vendor,PDuns,1,1,1,205,205,5630,826183429.7
2013,Defense,DLA,M,Medium Vendor,PID,NULL,1,1,1,1,NULL,0
2013,Defense,DLA,M,Medium Vendor,PID,0,0,1,2,2,3,-5132.9
2013,Defense,DLA,M,Medium Vendor,PID,0,1,1,72,72,32044,4420430131
2013,Defense,DLA,M,Medium Vendor,PID,1,0,1,1,1,3,10238.47
2013,Defense,DLA,M,Medium Vendor,PID,1,1,1,12,12,6626,442501350.4
2013,Defense,DLA,N,Sometimes Small Vendor,Duns,0,1,1,2,2,8,16246.19
2013,Defense,DLA,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,0,0
2013,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,0,16,16,76,79199.6
2013,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,0,1,123,127,736,2809062.82
2013,Defense,DLA,N,Sometimes Small Vendor,PDuns,0,1,1,2719,3323,158231,4883235225
2013,Defense,DLA,N,Sometimes Small Vendor,PDuns,1,0,1,1,1,2,0
2013,Defense,DLA,N,Sometimes Small Vendor,PDuns,1,1,1,29,29,443,32893728.86
2013,Defense,DLA,N,Sometimes Small Vendor,PID,0,0,0,1,1,1,0
2013,Defense,DLA,N,Sometimes Small Vendor,PID,0,1,1,227,227,22396,3342106518
2013,Defense,DLA,N,Sometimes Small Vendor,PID,1,1,1,1,1,26,3438737.6
2013,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,0,7,7,0,0
2013,Defense,DLA,S,Always Small Vendor,PDuns,NULL,0,1,1,1,0,0
2013,Defense,DLA,S,Always Small Vendor,PDuns,NULL,1,1,65,65,0,0
2013,Defense,DLA,S,Always Small Vendor,PDuns,0,0,0,347,347,671,-18218587.54
2013,Defense,DLA,S,Always Small Vendor,PDuns,0,0,1,1015,1015,3370,15877865.1
2013,Defense,DLA,S,Always Small Vendor,PDuns,0,1,1,4336,4363,73108,2722766881
2013,Defense,DLA,S,Always Small Vendor,PDuns,1,0,1,7,7,9,55107.71
2013,Defense,DLA,S,Always Small Vendor,PDuns,1,1,1,12,12,89,41964896.62
2013,Defense,DLA,S,Always Small Vendor,PID,0,0,1,2,2,2,15434.8
2013,Defense,DLA,S,Always Small Vendor,PID,0,1,1,21,21,257,313682279
2013,Defense,MDA,B,Big Five,PID,0,1,1,5,5,1599,6621311452
2013,Defense,MDA,L,Large Vendor,PDuns,0,1,1,4,4,9,-237512.45
2013,Defense,MDA,L,Large Vendor,PID,0,1,1,19,19,658,309810184.1
2013,Defense,MDA,M,Medium Vendor,PDuns,0,1,1,23,24,48,3577684.17
2013,Defense,MDA,M,Medium Vendor,PDuns,1,1,1,2,2,3,2125648.8
2013,Defense,MDA,M,Medium Vendor,PID,0,1,1,10,10,150,136162813.4
2013,Defense,MDA,N,Sometimes Small Vendor,PDuns,0,1,1,73,72,392,130021213
2013,Defense,MDA,N,Sometimes Small Vendor,PID,0,1,1,30,30,682,325755903.8
2013,Defense,MDA,S,Always Small Vendor,PDuns,0,0,0,1,1,2,0
2013,Defense,MDA,S,Always Small Vendor,PDuns,0,0,1,2,2,3,17355
2013,Defense,MDA,S,Always Small Vendor,PDuns,0,1,1,204,204,697,171874866.5
2013,Defense,MDA,S,Always Small Vendor,PID,0,1,1,6,6,12,2589223.78
2013,Defense,MilitaryHealth,B,Big Five,PDuns,0,1,1,2,2,3,2974800.69
2013,Defense,MilitaryHealth,B,Big Five,PID,0,1,1,2,2,7,2047441.11
2013,Defense,MilitaryHealth,L,Large Vendor,PDuns,0,1,1,1,1,3,2696
2013,Defense,MilitaryHealth,L,Large Vendor,PID,0,1,1,40,40,641,8896479951
2013,Defense,MilitaryHealth,M,Medium Vendor,PDuns,0,0,0,4,4,6,9348.26
2013,Defense,MilitaryHealth,M,Medium Vendor,PDuns,0,0,1,10,10,11,53404.23
2013,Defense,MilitaryHealth,M,Medium Vendor,PDuns,0,1,1,53,53,83,6298373.4
2013,Defense,MilitaryHealth,M,Medium Vendor,PID,0,1,1,15,15,268,2888109272
2013,Defense,MilitaryHealth,N,Sometimes Small Vendor,Duns,0,1,1,2,2,4,31773.62
2013,Defense,MilitaryHealth,N,Sometimes Small Vendor,PDuns,0,0,1,4,4,4,13969.2
2013,Defense,MilitaryHealth,N,Sometimes Small Vendor,PDuns,0,1,1,179,184,348,75977277.83
2013,Defense,MilitaryHealth,N,Sometimes Small Vendor,PID,0,1,1,38,38,158,101616139.5
2013,Defense,MilitaryHealth,S,Always Small Vendor,PDuns,0,0,0,6,6,7,11753.7
2013,Defense,MilitaryHealth,S,Always Small Vendor,PDuns,0,0,1,18,18,20,173301.75
2013,Defense,MilitaryHealth,S,Always Small Vendor,PDuns,0,1,1,135,136,383,97135080.83
2013,Defense,Navy,NULL,NULL,PID,NULL,NULL,NULL,6,6,63,23309546.7
2013,Defense,Navy,B,Big Five,PDuns,0,1,1,5,9,23,356828.26
2013,Defense,Navy,B,Big Five,PID,0,1,1,5,5,16375,39973501319
2013,Defense,Navy,J,Large: Big 5 JV,PDuns,0,1,1,1,1,10,338393.96
2013,Defense,Navy,J,Large: Big 5 JV,PID,0,1,1,4,4,742,2455083208
2013,Defense,Navy,L,Large Vendor,PDuns,NULL,1,1,1,1,9,484549.94
2013,Defense,Navy,L,Large Vendor,PDuns,0,1,1,57,200,2488,306995676.1
2013,Defense,Navy,L,Large Vendor,PDuns,1,1,1,3,7,66,5334860.39
2013,Defense,Navy,L,Large Vendor,PID,0,1,1,167,167,56817,26669175633
2013,Defense,Navy,L,Large Vendor,PID,1,1,1,2,2,635,56454397
2013,Defense,Navy,M,Medium Vendor,Duns,1,1,1,1,1,1,16478
2013,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,0,11,11,0,0
2013,Defense,Navy,M,Medium Vendor,PDuns,NULL,0,1,2,2,0,0
2013,Defense,Navy,M,Medium Vendor,PDuns,NULL,1,1,63,69,98,17575714.33
2013,Defense,Navy,M,Medium Vendor,PDuns,0,0,0,116,123,396,21465415.11
2013,Defense,Navy,M,Medium Vendor,PDuns,0,0,1,281,283,649,3099930.48
2013,Defense,Navy,M,Medium Vendor,PDuns,0,1,1,1477,1668,10384,2132879161
2013,Defense,Navy,M,Medium Vendor,PDuns,1,0,0,158,158,339,-146445.56
2013,Defense,Navy,M,Medium Vendor,PDuns,1,0,1,253,251,633,1865292.24
2013,Defense,Navy,M,Medium Vendor,PDuns,1,1,1,1167,1182,12073,753727641.3
2013,Defense,Navy,M,Medium Vendor,PID,0,0,0,1,1,1,-3000
2013,Defense,Navy,M,Medium Vendor,PID,0,0,1,5,5,9,3762.79
2013,Defense,Navy,M,Medium Vendor,PID,0,1,1,203,203,7992,3350055233
2013,Defense,Navy,M,Medium Vendor,PID,1,1,1,10,10,82,17033314.25
2013,Defense,Navy,N,Sometimes Small Vendor,Duns,0,1,1,4,3,2301,31244416.24
2013,Defense,Navy,N,Sometimes Small Vendor,PDuns,NULL,1,1,14,14,0,0
2013,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,0,37,37,174,120537.77
2013,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,0,1,279,288,860,2271232.96
2013,Defense,Navy,N,Sometimes Small Vendor,PDuns,0,1,1,5323,6600,76963,6616163049
2013,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,0,1,4,4,13,40523.02
2013,Defense,Navy,N,Sometimes Small Vendor,PDuns,1,1,1,57,61,669,115915365.9
2013,Defense,Navy,N,Sometimes Small Vendor,PID,0,0,0,1,1,21,10518.97
2013,Defense,Navy,N,Sometimes Small Vendor,PID,0,1,1,486,486,21119,4139350573
2013,Defense,Navy,N,Sometimes Small Vendor,PID,1,1,1,1,1,2,68760.5
2013,Defense,Navy,S,Always Small Vendor,Duns,0,0,1,1,1,1,7196.93
2013,Defense,Navy,S,Always Small Vendor,PDuns,NULL,0,0,36,36,0,0
2013,Defense,Navy,S,Always Small Vendor,PDuns,NULL,1,1,899,900,2,99844
2013,Defense,Navy,S,Always Small Vendor,PDuns,0,0,0,612,613,1042,-502345.68
2013,Defense,Navy,S,Always Small Vendor,PDuns,0,0,1,2092,2098,3672,15807966.16
2013,Defense,Navy,S,Always Small Vendor,PDuns,0,1,1,10131,10230,58037,6639336240
2013,Defense,Navy,S,Always Small Vendor,PDuns,1,0,0,4,4,5,-1225.44
2013,Defense,Navy,S,Always Small Vendor,PDuns,1,0,1,12,12,18,69448.7
2013,Defense,Navy,S,Always Small Vendor,PDuns,1,1,1,73,73,97,2966066.91
2013,Defense,Navy,S,Always Small Vendor,PID,NULL,1,1,4,4,0,0
2013,Defense,Navy,S,Always Small Vendor,PID,0,0,0,1,1,1,0
2013,Defense,Navy,S,Always Small Vendor,PID,0,0,1,3,3,3,36174.93
2013,Defense,Navy,S,Always Small Vendor,PID,0,1,1,72,72,1424,452504394.3
2013,Defense,Navy,U,Unlabeled Vendor,Duns,1,1,1,1,1,2,1664347.04
2013,Defense,Other DoD,NULL,NULL,PID,NULL,NULL,NULL,3,3,21,81293853.55
2013,Defense,Other DoD,B,Big Five,PDuns,0,1,1,2,2,2,-11441
2013,Defense,Other DoD,B,Big Five,PID,0,1,1,5,5,13058,2377663510
2013,Defense,Other DoD,J,Large: Big 5 JV,PID,0,1,1,5,5,69,-15485619.98
2013,Defense,Other DoD,L,Large Vendor,Duns,0,1,1,1,1,3,1342257
2013,Defense,Other DoD,L,Large Vendor,PDuns,0,1,1,34,71,862,140695916.6
2013,Defense,Other DoD,L,Large Vendor,PDuns,1,1,1,1,1,1,-2518.89
2013,Defense,Other DoD,L,Large Vendor,PID,0,1,1,118,118,8620111,5960033571
2013,Defense,Other DoD,L,Large Vendor,PID,1,1,1,2,2,15864,297753130
2013,Defense,Other DoD,M,Medium Vendor,Duns,1,1,1,1,1,1,4227.61
2013,Defense,Other DoD,M,Medium Vendor,PDuns,NULL,1,1,18,19,3,1235198.85
2013,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,0,24,25,46,4487602.06
2013,Defense,Other DoD,M,Medium Vendor,PDuns,0,0,1,58,58,73,373329.04
2013,Defense,Other DoD,M,Medium Vendor,PDuns,0,1,1,470,485,553197,364483012.7
2013,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,0,8,8,11,128361.87
2013,Defense,Other DoD,M,Medium Vendor,PDuns,1,0,1,27,27,631,367111.71
2013,Defense,Other DoD,M,Medium Vendor,PDuns,1,1,1,178,180,1492,323191034
2013,Defense,Other DoD,M,Medium Vendor,PID,0,1,1,97,97,2791,486339548.3
2013,Defense,Other DoD,M,Medium Vendor,PID,1,1,1,6,6,8084,376546839.7
2013,Defense,Other DoD,N,Sometimes Small Vendor,Duns,0,1,1,3,2,7886,2892906.33
2013,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,NULL,1,1,2,2,0,0
2013,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,0,2,2,4,2840
2013,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,0,1,31,31,45,262712.71
2013,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,0,1,1,1657,1858,13843,1735946464
2013,Defense,Other DoD,N,Sometimes Small Vendor,PDuns,1,1,1,8,8,41,4217496.23
2013,Defense,Other DoD,N,Sometimes Small Vendor,PID,0,1,1,311,311,14685,2849136056
2013,Defense,Other DoD,N,Sometimes Small Vendor,PID,1,1,1,2,2,1864,395948307.5
2013,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,0,0,1,1,0,0
2013,Defense,Other DoD,S,Always Small Vendor,PDuns,NULL,1,1,8,8,0,0
2013,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,0,46,46,72,-597831.28
2013,Defense,Other DoD,S,Always Small Vendor,PDuns,0,0,1,207,207,356,1178222.42
2013,Defense,Other DoD,S,Always Small Vendor,PDuns,0,1,1,2212,2221,29085,1231471355
2013,Defense,Other DoD,S,Always Small Vendor,PDuns,1,0,0,2,2,2,3115.6
2013,Defense,Other DoD,S,Always Small Vendor,PDuns,1,0,1,11,11,26,87742.16
2013,Defense,Other DoD,S,Always Small Vendor,PDuns,1,1,1,21,22,3780,179631804
2013,Defense,Other DoD,S,Always Small Vendor,PID,0,0,1,2,2,2,10565
2013,Defense,Other DoD,S,Always Small Vendor,PID,0,1,1,29,29,119,44251244.49
2013,Defense,Other DoD,S,Always Small Vendor,PID,1,1,1,1,1,190,259063.14
2014,Defense,Air Force,NULL,NULL,PID,NULL,NULL,NULL,3,3,20,5950746.13
2014,Defense,Air Force,B,Big Five,PDuns,0,1,1,6,18,95,17879689.43
2014,Defense,Air Force,B,Big Five,PID,0,1,1,5,5,12066,22251666546
2014,Defense,Air Force,J,Large: Big 5 JV,PID,0,1,1,3,3,111,2532277689
2014,Defense,Air Force,L,Large Vendor,PDuns,0,1,1,42,104,711,244544853
2014,Defense,Air Force,L,Large Vendor,PDuns,1,1,1,1,1,1,11650
2014,Defense,Air Force,L,Large Vendor,PID,0,1,1,123,123,20941,12091878422
2014,Defense,Air Force,L,Large Vendor,PID,1,1,1,4,4,90,124818380.4
2014,Defense,Air Force,M,Medium Vendor,PDuns,NULL,0,0,17,17,0,0
2014,Defense,Air Force,M,Medium Vendor,PDuns,NULL,0,1,4,4,0,0
2014,Defense,Air Force,M,Medium Vendor,PDuns,NULL,1,1,40,40,56,87310610.37
2014,Defense,Air Force,M,Medium Vendor,PDuns,0,0,0,24,26,46,561647.46
2014,Defense,Air Force,M,Medium Vendor,PDuns,0,0,1,156,157,229,37906491.41
2014,Defense,Air Force,M,Medium Vendor,PDuns,0,1,1,842,952,7685,826176745.5
2014,Defense,Air Force,M,Medium Vendor,PDuns,1,0,0,24,23,43,-33432.45
2014,Defense,Air Force,M,Medium Vendor,PDuns,1,0,1,91,93,147,635312.95
2014,Defense,Air Force,M,Medium Vendor,PDuns,1,1,1,843,870,4987,597647876.6
2014,Defense,Air Force,M,Medium Vendor,PID,0,0,1,1,1,1,13080
2014,Defense,Air Force,M,Medium Vendor,PID,0,1,1,131,131,2954,3599876439
2014,Defense,Air Force,M,Medium Vendor,PID,1,0,1,1,1,1,0
2014,Defense,Air Force,M,Medium Vendor,PID,1,1,1,10,10,139,633620422.5
2014,Defense,Air Force,N,Sometimes Small Vendor,Duns,0,1,1,2,2,2506,52367046.13
2014,Defense,Air Force,N,Sometimes Small Vendor,PDuns,NULL,1,1,3,3,0,0
2014,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,0,4,4,8,-1484.24
2014,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,0,1,82,82,158,792086.93
2014,Defense,Air Force,N,Sometimes Small Vendor,PDuns,0,1,1,3416,3946,35839,3600989931
2014,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,0,1,2,2,4,24262.3
2014,Defense,Air Force,N,Sometimes Small Vendor,PDuns,1,1,1,27,28,408,28014941.02
2014,Defense,Air Force,N,Sometimes Small Vendor,PID,0,1,1,357,357,14390,4105298741
2014,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,0,45,45,0,0
2014,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,0,1,5,5,0,0
2014,Defense,Air Force,S,Always Small Vendor,PDuns,NULL,1,1,139,141,1,193781.1
2014,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,0,166,166,251,426279.13
2014,Defense,Air Force,S,Always Small Vendor,PDuns,0,0,1,928,929,1292,5363190.2
2014,Defense,Air Force,S,Always Small Vendor,PDuns,0,1,1,6924,6978,36998,4913921429
2014,Defense,Air Force,S,Always Small Vendor,PDuns,1,0,0,2,2,2,-14400
2014,Defense,Air Force,S,Always Small Vendor,PDuns,1,0,1,9,9,9,-11099.35
2014,Defense,Air Force,S,Always Small Vendor,PDuns,1,1,1,56,56,92,3626251.94
2014,Defense,Air Force,S,Always Small Vendor,PID,0,0,1,1,1,1,4781.88
2014,Defense,Air Force,S,Always Small Vendor,PID,0,1,1,42,42,589,47174148.03
2014,Defense,Air Force,U,Unlabeled Vendor,Name,0,1,1,1,1,NULL,0
2014,Defense,Army,NULL,NULL,PID,NULL,NULL,NULL,10,10,86,61762297.02
2014,Defense,Army,B,Big Five,PDuns,0,1,1,9,25,128,27445649.75
2014,Defense,Army,B,Big Five,PID,0,1,1,5,5,9388,13830886805
2014,Defense,Army,J,Large: Big 5 JV,PDuns,0,1,1,1,1,6,-75272.51
2014,Defense,Army,J,Large: Big 5 JV,PID,0,1,1,4,4,398,491020122.7
2014,Defense,Army,L,Large Vendor,Duns,1,1,1,1,1,4861,257649885.1
2014,Defense,Army,L,Large Vendor,PDuns,0,1,1,61,205,1548,491493657.3
2014,Defense,Army,L,Large Vendor,PDuns,1,1,1,4,5,209,427969.74
2014,Defense,Army,L,Large Vendor,PID,NULL,1,1,1,1,0,0
2014,Defense,Army,L,Large Vendor,PID,0,1,1,182,182,35148,20554814148
2014,Defense,Army,L,Large Vendor,PID,1,1,1,6,6,1585,275589752
2014,Defense,Army,M,Medium Vendor,PDuns,NULL,0,0,29,29,1,1
2014,Defense,Army,M,Medium Vendor,PDuns,NULL,0,1,3,3,1,4539.52
2014,Defense,Army,M,Medium Vendor,PDuns,NULL,1,1,127,128,35,1136174.48
2014,Defense,Army,M,Medium Vendor,PDuns,0,0,0,134,135,196,294327.87
2014,Defense,Army,M,Medium Vendor,PDuns,0,0,1,489,495,774,40833223.81
2014,Defense,Army,M,Medium Vendor,PDuns,0,1,1,2622,2988,22366,5007739030
2014,Defense,Army,M,Medium Vendor,PDuns,1,0,0,89,89,187,-222823.8
2014,Defense,Army,M,Medium Vendor,PDuns,1,0,1,197,198,424,-1561695.88
2014,Defense,Army,M,Medium Vendor,PDuns,1,1,1,1780,1888,13272,2133607028
