fiscal_year	Customer	SubCustomer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2012	Defense	Air Force	Facilities and Construction	S	Always Small Vendor	PDuns	NULL	1	1	78	80	130	5918412.5077
2012	Defense	Air Force	Facilities and Construction	S	Always Small Vendor	PID	0	0	1	1	1	1	4386.0000
2012	Defense	Air Force	Land Vehicles	S	Always Small Vendor	PDuns	0	1	1	137	137	316	15609771.4588
2012	Defense	Air Force	Missile Defense	B	Big Five	PID	0	1	1	4	4	9	409453.6257
2012	Defense	Air Force	Missile Defense	N	Sometimes Small Vendor	PID	0	1	1	1	1	5	1636203.7500
2012	Defense	Air Force	Ordnance and Missiles	N	Sometimes Small Vendor	Duns	0	1	1	1	1	3	102088.2031
2012	Defense	Air Force	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	1	1	186	187	481	77515932.3981
2012	Defense	Air Force	Other Products	M	Medium Vendor	Duns	NULL	0	0	1	1	0	0.0000
2012	Defense	Air Force	Other Products	M	Medium Vendor	PDuns	0	0	1	21	24	42	1350543.9655
2012	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	Duns	NULL	1	1	2	2	0	0.0000
2012	Defense	Air Force	Other Services	B	Big Five	PID	0	1	1	5	5	50	67941405.1566
2012	Defense	Air Force	Other Services	M	Medium Vendor	Duns	0	0	1	1	1	1	9630.0000
2012	Defense	Air Force	Other Services	M	Medium Vendor	PID	0	1	1	8	8	68	352631108.4844
2012	Defense	Air Force	Other Services	M	Medium Vendor	PID	1	1	1	1	1	2	1026206.5596
2012	Defense	Air Force	Other Services	N	Sometimes Small Vendor	PDuns	0	1	1	295	327	1451	129673821.8634
2012	Defense	Air Force	Other Services	S	Always Small Vendor	Duns	NULL	1	1	1	1	0	0.0000
2012	Defense	Air Force	Other Services	S	Always Small Vendor	PID	0	1	1	11	11	309	34480294.5285
2012	Defense	Air Force	Space Systems	N	Sometimes Small Vendor	PDuns	0	1	1	56	58	265	97488235.1333
2012	Defense	Army	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	1	22	23	38	279600.4208
2012	Defense	Army	Aircraft	S	Always Small Vendor	PDuns	NULL	0	0	4	4	3	232724.4860
2012	Defense	Army	Aircraft	S	Always Small Vendor	PDuns	1	1	1	3	3	4	202350.0000
2012	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	1	1	241	240	802	133063240.3598
2012	Defense	Army	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	0	0	1	1	2	1763.7300
2012	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	Duns	NULL	1	1	1	1	0	0.0000
2012	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	1	1	1	0	0.0000
2012	Defense	Army	Facilities and Construction	B	Big Five	PID	0	1	1	5	5	1479	377505324.1100
2012	Defense	Army	Facilities and Construction	M	Medium Vendor	Duns	1	0	1	3	3	8	30076.6296
2012	Defense	Army	Facilities and Construction	M	Medium Vendor	PDuns	1	0	0	68	67	98	-698038.1126
2012	Defense	Army	Facilities and Construction	M	Medium Vendor	PID	0	1	1	137	137	3083	1651208703.1154
2012	Defense	Army	Facilities and Construction	N	Sometimes Small Vendor	PID	1	1	1	1	1	2	4501264.0000
2012	Defense	Army	Facilities and Construction	S	Always Small Vendor	PDuns	0	1	1	7413	7477	59694	7961911760.5482
2012	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	0	0	1	44	44	76	2746928.3339
2012	Defense	Army	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	0	0	2	2	11	3540.1600
2012	Defense	Army	Land Vehicles	S	Always Small Vendor	PDuns	NULL	1	1	8	8	2	313073.6875
2012	Defense	Army	Missile Defense	S	Always Small Vendor	PDuns	NULL	1	1	1	1	16	6539567.3203
2012	Defense	Army	Other Products	M	Medium Vendor	Duns	NULL	1	1	1	1	0	0.0000
2012	Defense	Army	Other Products	M	Medium Vendor	PDuns	NULL	0	0	4	4	16	195401.1910
2012	Defense	Army	Other Products	M	Medium Vendor	PDuns	1	1	1	144	144	569	20833687.5945
2012	Defense	Army	Other Products	M	Medium Vendor	PID	0	0	1	1	1	1	12432.0000
2012	Defense	Army	Other Products	N	Sometimes Small Vendor	PDuns	1	1	1	9	9	30	2489523.5092
2012	Defense	Army	Other Products	S	Always Small Vendor	PDuns	NULL	0	1	15	15	0	0.0000
2012	Defense	Army	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	0	0	6	6	7	480.2000
2006	Defense	Other DoD	Other Services	NULL	NULL	PID	NULL	NULL	NULL	1	1	1	12203.0000
2006	Defense	Other DoD	Other Services	M	Medium Vendor	PDuns	0	0	0	1	1	1	-3791.0000
2006	Defense	Other DoD	Space Systems	L	Large Vendor	PID	0	1	1	3	3	4	358515.8700
2007	Defense	Air Force	Aircraft	N	Sometimes Small Vendor	Duns	0	1	1	1	1	6	9359.0000
2007	Defense	Air Force	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	1	43	43	95	579465.0000
2007	Defense	Air Force	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	1	0	1	64	64	119	1016625.3903
2007	Defense	Air Force	Electronics, Comms, & Sensors	M	Medium Vendor	PID	NULL	1	1	1	1	0	0.0000
2007	Defense	Air Force	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	0	0	2	2	4	2878.0000
2007	Defense	Air Force	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	1	2	2	0	0.0000
2007	Defense	Air Force	Facilities and Construction	S	Always Small Vendor	Duns	0	1	1	15	15	46	1674720.0000
2007	Defense	Air Force	Land Vehicles	M	Medium Vendor	PDuns	0	1	1	15	17	23	629239.0000
2007	Defense	Air Force	Land Vehicles	M	Medium Vendor	PDuns	1	0	0	5	5	9	11997.5500
2007	Defense	Air Force	Land Vehicles	S	Always Small Vendor	PDuns	0	1	1	168	168	434	113645314.0479
2007	Defense	Air Force	Missile Defense	B	Big Five	PID	0	1	1	4	4	103	66483427.8594
2007	Defense	Air Force	Ordnance and Missiles	M	Medium Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2007	Defense	Air Force	Ordnance and Missiles	M	Medium Vendor	PDuns	0	0	1	3	3	5	30197.0000
2007	Defense	Air Force	Other Products	M	Medium Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2007	Defense	Air Force	Other Products	N	Sometimes Small Vendor	PID	0	0	1	2	2	3	37080.0000
2007	Defense	Air Force	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	1	0	1	110	110	187	654339.2702
2007	Defense	Air Force	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	1	0	1	7	7	14	138108.0000
2007	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	0	1	345	345	561	3547667.7798
2007	Defense	Air Force	Other Services	NULL	NULL	PID	NULL	NULL	NULL	1	1	2	3600.0000
2007	Defense	Air Force	Other Services	M	Medium Vendor	PDuns	NULL	0	0	5	5	0	0.0000
2007	Defense	Air Force	Other Services	M	Medium Vendor	PDuns	1	0	1	88	88	174	855540.2910
2007	Defense	Air Force	Other Services	M	Medium Vendor	PID	1	1	1	1	1	3	799647.0000
2007	Defense	Air Force	Other Services	N	Sometimes Small Vendor	PDuns	0	0	0	1	1	0	0.0000
2007	Defense	Air Force	Space Systems	N	Sometimes Small Vendor	PDuns	0	1	1	92	94	376	88259144.1449
2007	Defense	Army	NULL	L	Large Vendor	PID	1	1	1	1	1	1	86561.0000
2007	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2007	Defense	Army	Electronics, Comms, & Sensors	M	Medium Vendor	PID	0	0	1	2	2	2	26948.0000
2007	Defense	Army	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	1	0	1	17	17	67	255178.9600
2007	Defense	Army	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	1	1	1	2	2	4	17738.2300
2007	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	0	6	6	25	10335389.0097
2007	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	1	1	1	11	11	25	3042027.0000
2007	Defense	Army	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	1	2	2	0	0.0000
2007	Defense	Army	Facilities and Construction	N	Sometimes Small Vendor	Duns	0	1	1	5	5	3850	1016288367.0335
2007	Defense	Army	Facilities and Construction	N	Sometimes Small Vendor	PDuns	1	1	1	154	155	2256	216799764.1109
2007	Defense	Army	Facilities and Construction	N	Sometimes Small Vendor	PID	1	1	1	2	2	24	2365880.0000
2007	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	0	0	1	71	71	99	665731.8102
2007	Defense	Army	Ordnance and Missiles	M	Medium Vendor	PID	1	1	1	4	4	14	32585785.0000
2007	Defense	Army	Ordnance and Missiles	N	Sometimes Small Vendor	Duns	0	1	1	2	2	21	381734.9488
2007	Defense	Army	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	1	1	401	440	1846	697461787.6872
2007	Defense	Army	Ordnance and Missiles	N	Sometimes Small Vendor	PID	0	1	1	77	77	1004	1007775697.3626
2007	Defense	Army	Ordnance and Missiles	S	Always Small Vendor	Duns	0	1	1	1	1	4	19446.0000
2007	Defense	Army	Ordnance and Missiles	S	Always Small Vendor	PDuns	1	0	1	3	3	4	3458.0000
2007	Defense	Army	Other Products	L	Large Vendor	Duns	0	1	1	1	1	1	215.0000
2007	Defense	Army	Other Products	M	Medium Vendor	PDuns	1	0	1	122	122	256	1673054.7903
2007	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	Duns	0	0	1	1	1	2	-52934.0000
2007	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	NULL	0	1	1	1	0	0.0000
2007	Defense	Army	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	1	0	0	1	1	1	2917.0000
2007	Defense	Army	Other Services	M	Medium Vendor	PID	1	1	1	2	2	30	476556339.4375
2004	Defense	DLA	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	1	1	1	1	1	6	257790.0000
2004	Defense	DLA	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	0	3	3	0	0.0000
2004	Defense	DLA	Land Vehicles	M	Medium Vendor	PDuns	1	1	1	8	8	18	1478785.0000
2004	Defense	DLA	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	0	1	4	4	4	61554.0000
2004	Defense	DLA	Ordnance and Missiles	NULL	NULL	PID	NULL	NULL	NULL	2	2	1	60914.0000
2004	Defense	DLA	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	1	1	88	92	246	17272746.0000
2004	Defense	DLA	Other R&D and Knowledge Based	B	Big Five	PID	0	1	1	4	4	11	17684170.0000
2004	Defense	DLA	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	1	1	14	14	31	18493787.0000
2004	Defense	DLA	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	1	0	1	2	2	3	60053.0000
2004	Defense	DLA	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	0	1	1	1	1	2	107916.0000
2004	Defense	DLA	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	NULL	1	1	1	1	0	0.0000
2004	Defense	DLA	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	0	1	4	4	7	59728.0000
2004	Defense	DLA	Other Services	M	Medium Vendor	PDuns	1	1	1	3	3	5	1006374.0000
2004	Defense	DLA	Ships & Submarines	M	Medium Vendor	PDuns	0	0	1	3	3	3	79647.0000
2004	Defense	DLA	Ships & Submarines	N	Sometimes Small Vendor	PID	0	1	1	23	23	105	7984979.0000
2004	Defense	DLA	Ships & Submarines	S	Always Small Vendor	PDuns	0	0	1	15	15	16	372884.0000
2004	Defense	MilitaryHealth	Other Services	L	Large Vendor	PID	0	1	1	6	6	417	3366757645.8750
2004	Defense	Navy	Aircraft	J	Large: Big 5 JV	PID	0	1	1	3	3	79	1579341603.0000
2004	Defense	Navy	Aircraft	S	Always Small Vendor	PDuns	0	0	0	58	58	76	44886.4502
2004	Defense	Navy	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	1	1	1026	1249	6278	830123045.3344
2004	Defense	Navy	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	1	0	1	1	1	1	4250.0000
2004	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	0	1	1	1720	1740	5116	695551871.9141
2004	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	0	1	1	53	53	341	112863702.0000
2004	Defense	Navy	Facilities and Construction	J	Large: Big 5 JV	PID	0	1	1	1	1	0	0.0000
2004	Defense	Navy	Land Vehicles	L	Large Vendor	PID	1	1	1	2	2	15	982964.0000
2004	Defense	Navy	Missile Defense	M	Medium Vendor	PDuns	1	1	1	5	5	19	1381058.0000
2004	Defense	Navy	Ordnance and Missiles	M	Medium Vendor	PDuns	0	0	1	2	2	3	36550.0000
2004	Defense	Navy	Ordnance and Missiles	M	Medium Vendor	PID	0	1	1	5	5	30	219838447.0000
2004	Defense	Navy	Ordnance and Missiles	S	Always Small Vendor	PID	0	1	1	11	11	22	7947709.0000
2004	Defense	Navy	Other Products	M	Medium Vendor	PDuns	1	0	0	5	5	10	20885.0000
2004	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	0	0	1	5	5	15	37200.0000
2004	Defense	Navy	Other Services	L	Large Vendor	PID	0	1	1	45	45	1498	743062097.0000
2004	Defense	Navy	Ships & Submarines	NULL	NULL	PID	NULL	NULL	NULL	9	9	252	42602509.0000
2004	Defense	Navy	Ships & Submarines	B	Big Five	PID	0	1	1	5	5	3793	9159642311.2097
2004	Defense	Navy	Ships & Submarines	M	Medium Vendor	PDuns	0	0	0	6	6	8	-126555.0000
2004	Defense	Navy	Ships & Submarines	N	Sometimes Small Vendor	PID	0	0	1	2	2	2	64419.0000
2004	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PDuns	0	0	1	390	391	763	6821920.0000
2004	Defense	Other DoD	NULL	N	Sometimes Small Vendor	PID	0	1	1	10	10	17	155700.9291
2004	Defense	Other DoD	NULL	U	Unlabeled Vendor	Name	1	0	1	2	1	3	21462.3401
2004	Defense	Other DoD	Electronics, Comms, & Sensors	M	Medium Vendor	PID	0	1	1	17	17	138	67684259.0000
2004	Defense	Other DoD	Facilities and Construction	S	Always Small Vendor	Name	1	0	0	1	1	1	1354.8199
2004	Defense	Other DoD	Land Vehicles	N	Sometimes Small Vendor	PID	0	1	1	4	4	14	1327584.0000
2004	Defense	Other DoD	Other Products	S	Always Small Vendor	PDuns	0	0	0	5	5	5	8651.2400
2004	Defense	Other DoD	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	0	0	0	2	2	3	5032.8101
2004	Defense	Other DoD	Other R&D and Knowledge Based	N	Sometimes Small Vendor	Name	1	0	0	1	1	2	2314.9200
2004	Defense	Other DoD	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	1	0	1	2	2	3	25537.8799
2004	Defense	Other DoD	Other R&D and Knowledge Based	S	Always Small Vendor	Duns	1	0	0	1	1	1	71.7200
2004	Defense	Other DoD	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	0	0	9	9	21	24249.0000
2004	Defense	Other DoD	Other Services	N	Sometimes Small Vendor	PID	0	1	1	16	16	41	3534797.7500
2005	Defense	Air Force	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	0	1	1	1	1800.0000
2005	Defense	Air Force	Electronics, Comms, & Sensors	S	Always Small Vendor	Duns	0	0	1	3	3	13	125437.0000
2005	Defense	Air Force	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	1	1896	1896	2728	23595204.0000
2005	Defense	Air Force	Land Vehicles	S	Always Small Vendor	Duns	0	1	1	2	2	2	27932.0000
2005	Defense	Air Force	Missile Defense	S	Always Small Vendor	PDuns	0	1	1	16	16	30	9083504.0000
2005	Defense	Air Force	Ordnance and Missiles	M	Medium Vendor	PDuns	0	0	1	1	1	1	5350.0000
2005	Defense	Air Force	Other Products	M	Medium Vendor	PDuns	0	0	1	43	44	77	656571.0000
2005	Defense	Air Force	Other Products	N	Sometimes Small Vendor	Duns	0	1	1	2	2	9563	70637186.0000
2005	Defense	Air Force	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	0	1	73	74	111	857129.0000
2005	Defense	Air Force	Other Services	M	Medium Vendor	PDuns	0	0	1	66	66	90	680549.0000
2005	Defense	Air Force	Other Services	M	Medium Vendor	PID	1	0	1	1	1	1	6000.0000
2005	Defense	Air Force	Other Services	S	Always Small Vendor	Duns	0	1	1	1	1	1	255705.0000
2005	Defense	Air Force	Ships & Submarines	M	Medium Vendor	PDuns	1	1	1	11	11	16	678935.0000
2005	Defense	Air Force	Space Systems	M	Medium Vendor	PDuns	0	0	1	2	2	2	41815.0000
2005	Defense	Army	NULL	N	Sometimes Small Vendor	PDuns	0	1	1	6	6	6	77466.0000
2005	Defense	Army	Aircraft	S	Always Small Vendor	Duns	0	1	1	6	6	30	2712384.7969
2005	Defense	Army	Aircraft	S	Always Small Vendor	PID	0	0	1	3	3	3	25871.0000
2005	Defense	Army	Electronics, Comms, & Sensors	L	Large Vendor	PID	0	0	1	1	1	1	11206.0000
2005	Defense	Army	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	1	0	1	2	2	2	16060.0000
2005	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	1	1	8	8	0	0.0000
2005	Defense	Army	Facilities and Construction	M	Medium Vendor	PID	1	0	1	1	1	7	42628.0000
2005	Defense	Army	Facilities and Construction	S	Always Small Vendor	PDuns	0	0	1	6942	6949	12881	110757817.3604
2005	Defense	Army	Facilities and Construction	S	Always Small Vendor	PID	0	1	1	78	78	871	539513125.0000
2005	Defense	Army	Missile Defense	S	Always Small Vendor	PDuns	0	0	0	5	5	6	-7775.0000
2005	Defense	Army	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns	0	0	0	1	1	1	1068.0000
2005	Defense	Army	Other Products	N	Sometimes Small Vendor	PDuns	0	0	0	10	10	17	-4311.0000
2005	Defense	Army	Other Products	S	Always Small Vendor	PDuns	NULL	1	1	7	7	19	535064.0000
2005	Defense	Army	Other R&D and Knowledge Based	M	Medium Vendor	PDuns	1	0	0	84	84	133	124076.0200
2005	Defense	Army	Other Services	L	Large Vendor	PID	0	1	1	63	63	1936	6315568990.9512
2005	Defense	DLA	Aircraft	S	Always Small Vendor	PDuns	0	0	1	492	493	1605	15911800.4600
2005	Defense	DLA	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns	0	0	1	22	22	42	406272.0000
2005	Defense	DLA	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	0	1	82	85	494	3608417.0000
2005	Defense	DLA	Facilities and Construction	B	Big Five	PID	0	1	1	5	5	123	4320930.0000
2005	Defense	DLA	Land Vehicles	M	Medium Vendor	PID	0	1	1	2	2	225	1478998.0000
2005	Defense	DLA	Ordnance and Missiles	L	Large Vendor	PID	0	1	1	18	18	172	3005672.0000
2005	Defense	DLA	Other Products	M	Medium Vendor	PDuns	1	0	0	2	2	2	5331.0000
2005	Defense	DLA	Other Products	N	Sometimes Small Vendor	PDuns	1	1	1	3	3	20	196722.0000
2005	Defense	DLA	Other Products	S	Always Small Vendor	PDuns	NULL	0	0	13	13	0	0.0000
2005	Defense	DLA	Ships & Submarines	S	Always Small Vendor	PDuns	0	0	1	46	46	103	990353.0000
2005	Defense	MDA	Missile Defense	N	Sometimes Small Vendor	PDuns	0	1	1	34	34	98	60503301.7188
2005	Defense	MilitaryHealth	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	1	1	2	2	3	272845.0000
2005	Defense	Navy	Aircraft	NULL	NULL	PID	NULL	NULL	NULL	12	12	57	8847895.0000
2005	Defense	Navy	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns	0	0	1	436	443	943	6578752.9200
2005	Defense	Navy	Electronics, Comms, & Sensors	S	Always Small Vendor	Duns	0	0	1	1	1	1	4382.0000
2005	Defense	Navy	Facilities and Construction	B	Big Five	PID	0	1	1	5	5	719	200379315.0000
2005	Defense	Navy	Facilities and Construction	N	Sometimes Small Vendor	PID	0	0	1	4	4	9	71833.0000
2005	Defense	Navy	Land Vehicles	M	Medium Vendor	PID	0	1	1	4	4	4	162067.0000
2005	Defense	Navy	Land Vehicles	N	Sometimes Small Vendor	PDuns	0	0	1	50	51	131	608464.0000
2005	Defense	Navy	Missile Defense	N	Sometimes Small Vendor	PDuns	0	1	1	18	18	37	5362009.0000
2005	Defense	Navy	Ordnance and Missiles	M	Medium Vendor	PDuns	0	1	1	21	22	92	27176483.3516
2005	Defense	Navy	Ordnance and Missiles	M	Medium Vendor	PID	1	1	1	2	2	10	11823166.0000
2005	Defense	Navy	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	1	1	353	353	890	129320047.0900
2005	Defense	Navy	Other Products	B	Big Five	PID	0	1	1	5	5	215	254946026.0000
2005	Defense	Navy	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	0	0	1	1	1	1.0000
2005	Defense	Navy	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	1	1	1727	1736	8156	1074377762.8194
2005	Defense	Navy	Other Services	B	Big Five	PID	0	1	1	5	5	556	459554417.2500
2005	Defense	Navy	Other Services	N	Sometimes Small Vendor	PDuns	0	0	0	1	1	2	0.0000
2005	Defense	Navy	Other Services	N	Sometimes Small Vendor	PID	0	0	1	2	2	41	127962.0000
2005	Defense	Navy	Ships & Submarines	S	Always Small Vendor	PDuns	0	0	0	139	139	238	136825.0000
2005	Defense	Navy	Space Systems	M	Medium Vendor	PID	0	1	1	1	1	1	94000.0000
2005	Defense	Navy	Space Systems	S	Always Small Vendor	Duns	0	1	1	1	1	2	750310.0000
2005	Defense	Other DoD	Aircraft	M	Medium Vendor	PDuns	1	1	1	2	2	3	118501.0000
2005	Defense	Other DoD	Facilities and Construction	M	Medium Vendor	Duns	0	1	1	3	3	10	4643743.0000
2005	Defense	Other DoD	Land Vehicles	L	Large Vendor	PID	0	1	1	6	6	12	3481458.8984
2005	Defense	Other DoD	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	0	1	16	16	21	246767.0000
2005	Defense	Other DoD	Other Products	S	Always Small Vendor	PDuns	0	1	1	136	136	267	19382492.7500
2005	Defense	Other DoD	Other Products	S	Always Small Vendor	PDuns	1	0	1	2	2	3	12863.1601
2005	Defense	Other DoD	Ships & Submarines	N	Sometimes Small Vendor	PDuns	0	1	1	14	14	55	21907383.0000
2002	Defense	Navy	Ordnance and Missiles	M	Medium Vendor	PID	0	1	1	5	5	41	131419212.0000
2002	Defense	Navy	Other Products	M	Medium Vendor	PID	1	1	1	2	2	2	641768.0000
2002	Defense	Navy	Other R&D and Knowledge Based	M	Medium Vendor	PID	1	1	1	1	1	19	55210.0000
2002	Defense	Navy	Other R&D and Knowledge Based	N	Sometimes Small Vendor	PDuns	0	1	1	401	466	3868	958396791.5195
2002	Defense	Navy	Other Services	S	Always Small Vendor	PDuns	NULL	1	1	2	2	3	127998.0000
2002	Defense	Navy	Ships & Submarines	M	Medium Vendor	Duns	0	1	1	2	2	4	256488.0000
2002	Defense	Navy	Ships & Submarines	M	Medium Vendor	PDuns	0	1	1	77	78	759	77763450.0000
2002	Defense	Other DoD	NULL	N	Sometimes Small Vendor	PDuns	0	1	1	7	7	7	832000.3105
2002	Defense	Other DoD	Aircraft	B	Big Five	PID	0	1	1	4	4	48	153078780.0000
2002	Defense	Other DoD	Aircraft	N	Sometimes Small Vendor	PID	0	1	1	17	17	43	12964395.0000
2002	Defense	Other DoD	Facilities and Construction	N	Sometimes Small Vendor	PDuns	0	0	1	3	3	4	33054.0000
2002	Defense	Other DoD	Land Vehicles	B	Big Five	PID	0	1	1	1	1	1	1583565.0000
2002	Defense	Other DoD	Ordnance and Missiles	M	Medium Vendor	PDuns	0	0	1	1	1	1	41230.0000
2002	Defense	Other DoD	Other Products	M	Medium Vendor	PDuns	0	1	1	19	19	62	3216770.0000
2002	Defense	Other DoD	Other Products	S	Always Small Vendor	PDuns	0	0	1	20	20	35	288126.0000
2002	Defense	Other DoD	Other Services	N	Sometimes Small Vendor	PID	0	1	1	6	6	12	1987519.0000
2002	Defense	Other DoD	Other Services	S	Always Small Vendor	PID	0	1	1	2	2	2	77749.0000
2003	Defense	Air Force	NULL	N	Sometimes Small Vendor	PID	0	1	1	3	3	2	567005.0000
2003	Defense	Air Force	NULL	S	Always Small Vendor	PDuns	0	0	1	1	1	1	0.0000
2003	Defense	Air Force	Aircraft	M	Medium Vendor	PID	1	1	1	1	1	1	160380.0000
2003	Defense	Air Force	Aircraft	N	Sometimes Small Vendor	PDuns	0	0	1	3	3	4	42633.0000
2003	Defense	Air Force	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	1	1	1	1	1	1268928.0000
2003	Defense	Air Force	Land Vehicles	S	Always Small Vendor	PDuns	0	0	1	55	55	87	1104852.0000
2003	Defense	Air Force	Missile Defense	N	Sometimes Small Vendor	PDuns	0	1	1	8	8	43	7185563.0000
2003	Defense	Air Force	Ordnance and Missiles	M	Medium Vendor	PDuns	0	0	1	3	3	4	48291.0000
2003	Defense	Air Force	Ordnance and Missiles	S	Always Small Vendor	PDuns	0	0	0	1	1	1	-64995.0000
2003	Defense	Air Force	Ordnance and Missiles	S	Always Small Vendor	PID	0	1	1	18	18	28	8903720.0000
2003	Defense	Air Force	Other Products	M	Medium Vendor	PDuns	1	0	1	15	15	16	468722.0000
2003	Defense	Air Force	Other Products	S	Always Small Vendor	PDuns	0	1	1	294	294	623	61668568.0000
2003	Defense	Air Force	Other Products	U	Unlabeled Vendor	Duns	1	1	1	1	1	1	27717.0000
2003	Defense	Air Force	Other R&D and Knowledge Based	S	Always Small Vendor	PDuns	0	1	1	587	587	1309	238275782.4375
2003	Defense	Air Force	Other Services	L	Large Vendor	PID	0	0	0	1	1	2	-6206984.0000
2003	Defense	Air Force	Other Services	S	Always Small Vendor	PID	0	0	1	1	1	1	6405.0000
2003	Defense	Air Force	Space Systems	L	Large Vendor	PID	0	1	1	18	18	355	308845527.0000
2003	Defense	Air Force	Space Systems	N	Sometimes Small Vendor	PID	0	1	1	23	23	144	571855974.0000
2003	Defense	Air Force	Space Systems	S	Always Small Vendor	PDuns	0	1	1	156	156	352	59240221.0000
2003	Defense	Army	NULL	N	Sometimes Small Vendor	PID	0	1	1	15	15	36	46044805.0505
2003	Defense	Army	Aircraft	N	Sometimes Small Vendor	PID	0	1	1	75	75	759	401098953.0000
2003	Defense	Army	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns	NULL	0	0	3	3	1	97543.0000
2003	Defense	Army	Facilities and Construction	M	Medium Vendor	PDuns	NULL	0	1	2	2	2	18182.9400
2003	Defense	Army	Land Vehicles	NULL	NULL	PID	NULL	NULL	NULL	4	4	29	2211146.0000
2003	Defense	Army	Land Vehicles	M	Medium Vendor	PDuns	NULL	0	0	1	1	0	0.0000
2003	Defense	Army	Missile Defense	M	Medium Vendor	PDuns	0	1	1	2	2	3	3750500.0000
2003	Defense	Army	Missile Defense	N	Sometimes Small Vendor	PDuns	0	1	1	14	16	42	8788651.0000
