Customer,CSIScontractID,PrimeAwardPIID,PrimeAwardIDVPIID,PrimeAwardFederalAwardID,MinOfPrimeAwardDateSigned,MaxOfPrimeAwardDateSigned,SubawardAmount,PrimeFiscalYear
Defense,24702345,37,W9124D11D0036,,7/25/2011,7/25/2011,136000,2011
Defense,28127449,32,W911SA11D0003,,4/1/2014,4/1/2014,119800,2014
Defense,4829741,SPM7L212M1957,,,2/10/2012,2/10/2012,59388.6992,2012
Defense,19004133,33,N4002508D8006,,12/12/2012,1/9/2013,462446.7031,2013
Defense,28237213,CK85,W912DY13D0018,,7/8/2014,7/8/2014,75260,2014
Defense,27380664,SPE7M014V8507,,,4/2/2014,4/2/2014,35326,2014
Defense,18406482,2,HQ014710D0024,,12/14/2011,8/21/2012,12948863.77,2012
Defense,27372400,SPE7M514V5984,,,10/2/2014,10/2/2014,56306.3008,2015
Defense,18692358,VX11,N0003010G0029,,10/23/2012,1/18/2013,164398,2013
Defense,24504103,400,W15P7T07DH001,,6/30/2011,6/30/2011,95097.6797,2011
Defense,24502185,Y601,W15P7T06DE401,,12/14/2012,12/14/2012,3728000,2013
Defense,26309092,27,W911S011D0038,,1/14/2014,1/14/2014,258085.1406,2014
Defense,25804851,8,HC102812D0023,,5/2/2013,9/12/2013,1223376,2013
Defense,27727757,3,N5005414D1406,,3/17/2014,9/2/2014,769726.2813,2014
Defense,10000105,111,FA480110D0001,,8/25/2011,8/25/2011,126993.9375,2011
Defense,27838691,69,N0025311D0003,,12/29/2014,12/29/2014,331883,2015
Defense,27482131,SPM5EJ14M0218,,,11/1/2013,11/1/2013,74780,2014
Defense,27588644,293,FA860111D0009,,3/3/2014,5/7/2014,61183,2014
Defense,28129644,00M0,SPM4A111G0005,,1/29/2015,1/29/2015,63045.5196,2015
Defense,25664303,1384,FA862011G4026,,2/7/2014,2/7/2014,48845,2014
Defense,18801850,FD06,N0017804D4119,,4/23/2013,4/23/2013,100000,2013
Defense,28230972,12,W911QY11D0080,,6/11/2014,7/10/2014,173047,2014
Defense,28080201,CG88,SPM2DV11D2004,,12/5/2013,12/5/2013,38804.4001,2014
Defense,26426401,5347,SPRPA111G001Y,,12/18/2013,12/18/2013,323400,2014
Defense,19385316,22,N6660412D1068,,11/14/2012,11/14/2012,28410,2013
Defense,3634481,N6945012C4100,,,3/20/2012,3/20/2012,144084.7969,2012
Defense,26068918,CZ40,SPM2DV11D9200,,7/11/2013,7/11/2013,50766.1395,2013
Defense,28515684,E028,SPM2DV11D2004,,8/11/2014,8/11/2014,106525.9406,2014
Defense,27819188,37,N6523612D4805,,11/6/2014,11/6/2014,51340.8789,2015
Defense,26039384,A826,SPM2DV11D0200,,6/3/2013,6/6/2013,50727.5394,2013
Defense,26398319,N6426713F0094,NNG07DA18B,,9/26/2013,9/26/2013,58075.6289,2013
Defense,24604673,47,W9113M08D0003,,11/1/2010,9/28/2011,951895,2011
Defense,10093150,12,FA862012G3007,,6/5/2014,6/5/2014,33668,2014
Defense,1429832,FA877011C0012,,,6/21/2012,8/13/2012,137820.3906,2012
Defense,22287525,FTH6,SPM50002D0122,,10/12/2011,10/12/2011,63421,2012
Defense,25876087,6,N4008510D9429,,10/11/2013,10/11/2013,251855,2014
Defense,62631055,SPE7M515M0567,,,10/17/2014,10/17/2014,121360,2015
Defense,5288049,SPRPA112CY059,,,9/11/2012,9/11/2012,32895,2012
Defense,25801800,34,H9400304D0007,,1/3/2014,3/10/2014,66357,2014
Defense,5271425,SPRDL111C0143,,,7/21/2011,7/21/2011,167750.4844,2011
Defense,26063636,C013,SPM2DV11D8202,,12/6/2012,12/6/2012,28087.9,2013
Defense,10026645,6D30,FA664308D0003,,10/3/2013,11/18/2013,264648,2014
Defense,2969426,N0003312P9056,,,7/3/2013,7/3/2013,65184,2013
Defense,24536147,Y829,W52H0907G0001,,4/10/2012,4/10/2012,184594.078,2012
Defense,21461482,AL61,SPM2DV11D7001,,9/11/2012,9/11/2012,77125.0834,2012
Defense,26300359,3,W52P1J13D0004,,10/16/2013,11/20/2013,118214.2617,2014
Defense,26432085,21,W9127808D0074,,12/17/2013,3/24/2014,187961,2014
Defense,25881030,0.00E+00,N6247010D3011,,7/15/2013,7/15/2013,120305.6797,2013
Defense,22286594,ERD8,SPM50002D0122,,8/16/2010,8/16/2010,25620,2010
Defense,5271701,SPRDL112C0045,,,3/8/2012,3/8/2012,540368.3789,2012
Defense,24731534,41,W9127810D0042,,10/3/2011,10/3/2011,28976.2002,2012
Defense,26320642,29,W912HN09D0044,,7/19/2013,7/19/2013,183843,2013
Defense,10104769,RSNR,FA877104D0003,,1/17/2012,1/17/2012,30000,2012
Defense,26435609,1,W912PL13D0038,,10/7/2013,11/18/2013,863617,2014
Defense,22286828,EXR1,SPM50002D0122,,9/25/2010,9/25/2010,115000,2010
Defense,25889218,14,N6600112D0036,,2/6/2013,2/8/2013,122911.6016,2013
Defense,18283352,YH12,HEVAS610D0001,,7/12/2012,7/12/2012,50814.9512,2012
Defense,26326485,95,W912P809D0014,,10/25/2013,10/25/2013,123478.7188,2014
Defense,28258439,75,W912DW11D1002,,10/23/2014,10/23/2014,86790,2015
Defense,24581335,2,W58RGZ12D0089,,11/30/2012,3/5/2013,459238.922,2013
Defense,18663923,JZHE,N0001911G0001,,5/29/2012,5/29/2012,409068,2012
Defense,10097302,4,FA865011D5702,,7/11/2014,7/11/2014,136199,2014
Defense,10092314,41,FA862006G4028,,11/23/2011,8/7/2012,1908373.398,2012
Defense,9975642,3,FA309912D0015,,2/22/2013,2/22/2013,165037.5,2013
Defense,22348385,BKE8,SPM50004DBP10,,9/30/2010,9/30/2010,74200,2010
Defense,62500926,SPE5E015M0205,,,11/18/2014,11/18/2014,38760,2015
Defense,21372621,BA84,SPM20005D6552,,4/19/2012,4/19/2012,29540.6992,2012
Defense,19181718,2,N6247310D0810,,10/8/2012,7/26/2013,206810,2013
Defense,28457979,R209,FA873214D0005,,9/10/2014,9/10/2014,61305.8516,2014
Defense,18801843,FC37,N0017804D4119,,10/22/2013,11/14/2013,436999.0293,2014
Defense,28262913,409,W58RGZ12D0089,,10/3/2014,10/3/2014,290862.625,2015
Defense,27811165,177,N4425512D7009,,12/4/2014,12/4/2014,567250,2015
Defense,8631432,W91QF712P0106,,,10/30/2012,10/30/2012,95137.2031,2013
Defense,24732300,176,W9127810D0044,,5/18/2012,5/18/2012,430200,2012
Defense,22773940,17,SPRDL110D0044,,1/18/2011,7/15/2011,310965.6504,2011
Defense,20584193,1,SP470112A0003,,4/4/2012,6/30/2012,1723257,2012
Defense,27464996,SPE7MC14V3066,,,4/1/2014,4/1/2014,27770,2014
Defense,25660018,F304,FA805312D0041,,9/1/2013,9/1/2013,32215.0391,2013
Defense,24794810,11,W912DW11D1002,,12/28/2011,12/28/2011,35903,2012
Defense,25012552,MU60,W91QUZ09D0003,,9/30/2011,9/30/2011,2607234,2011
Defense,21307587,UB62,SPM20005D6220,,11/22/2011,11/22/2011,29891.4302,2012
Defense,25882982,55,N6258311D0515,,10/25/2013,8/13/2014,476581.3438,2014
Defense,3179055,N0018912PPB27,,,7/9/2012,7/9/2012,118000,2012
Defense,17786322,N0010411FQA81,GS35F0536V,,12/3/2010,12/3/2010,46892.8906,2011
Defense,19180204,4,N6247309D1657,,10/1/2012,9/25/2013,16548552,2013
Defense,24686540,CE01,W9123811D0016,,9/6/2011,9/6/2011,56780,2011
Defense,18851596,2008,N0018910DZ028,,4/19/2010,5/19/2010,802378,2010
Defense,25804961,106,HC102812D0024,,6/26/2013,9/27/2013,104110.4883,2013
Defense,19535648,FA703711F0043,NNG07DA20B,,8/31/2011,8/31/2011,332236.8125,2011
Defense,27633119,4,FA875013D0013,,10/10/2014,11/21/2014,353419.5781,2015
Defense,26427772,1,W15P7T13DC111,,10/15/2013,9/16/2014,6084457,2014
Defense,28514460,J469,SPM2DV11D0600,,3/13/2014,3/13/2014,31850.9095,2014
Defense,2957907,N0001412C0061,,,2/2/2012,2/2/2012,306983,2012
Defense,4830935,SPM7L212M5280,,,7/24/2012,7/24/2012,28413,2012
Defense,25144559,FA252113C0099,,,10/3/2013,10/3/2013,3000,2014
Defense,19040629,61,N4008509D5344,,4/3/2012,4/3/2012,171700,2012
Defense,9993539,52,FA461011D0003,,10/2/2012,10/2/2012,167381,2013
Defense,25663310,2003,FA852711D0011,,5/9/2013,5/31/2013,436052,2013
Defense,28094594,F704,SPM2DV11D8202,,2/11/2014,2/11/2014,32261.2498,2014
Defense,27369287,SPE7MC14M7433,,,6/17/2014,6/17/2014,39428,2014
Defense,19342560,9,N6523611D3854,,10/25/2012,10/25/2012,576476.625,2013
Defense,27998258,C532,SPM2DV11D8203,,3/26/2014,3/26/2014,48051.7813,2014
Defense,19012411,595,N4008008D0306,,10/7/2011,10/7/2011,91941,2012
Defense,2166043,HDTRA111C0013,,,3/29/2012,3/29/2012,154668,2012
Defense,20433350,699,SP070000D3180,,7/26/2013,7/26/2013,115757.4531,2013
Defense,2348893,HQ014711C0010,,,10/5/2011,12/7/2011,552890,2012
Defense,18833603,8C40,N0018904D0010,,1/28/2011,1/28/2011,236090.9531,2011
Defense,19181715,13,N6247310D0809,,11/8/2012,9/3/2013,735165.8223,2013
Defense,21395228,AH32,SPM20005D6935,,3/30/2012,3/30/2012,53360.2894,2012
Defense,25393134,SPM7L213M5606,,,6/18/2013,6/18/2013,84550,2013
Defense,19012417,601,N4008008D0306,,11/14/2011,11/14/2011,37000,2012
Defense,27839938,4,N0017414D0004,,10/16/2014,1/30/2015,122469,2015
Defense,9987991,61,FA447910D0003,,8/10/2012,8/10/2012,31277.5195,2012
Defense,28039948,D792,SPM2DV11D2007,,7/15/2014,7/15/2014,33389.75,2014
Defense,26412326,DN91,SPM2DV11D9200,,9/25/2013,9/25/2013,27633.8801,2013
Defense,5281414,SPRMM111VPS46,,,8/23/2011,8/23/2011,53010,2011
Defense,27661809,8,HDTRA114D0008,,9/30/2014,9/30/2014,566000,2014
Defense,10105538,V7L3,FA877104D0003,,7/24/2012,7/24/2012,205845,2012
Defense,27877516,AM85,SPM2DV11D0708,,4/29/2014,4/29/2014,37407.3008,2014
Defense,10092980,27,FA862011G4020,,10/29/2013,10/29/2013,125000,2014
Defense,21459290,AL67,SPM2DV11D2002,,8/21/2012,8/21/2012,27090.9102,2012
Defense,25314791,SPE4A413VB029,,,5/9/2013,5/9/2013,63360,2013
Defense,26362197,SPE7MC13V2396,,,10/11/2013,10/11/2013,29496,2014
Defense,27651288,1127,H9225409D0001,,9/30/2014,9/30/2014,232571,2014
Defense,8348871,W912HQ12C0058,,,4/14/2012,4/14/2012,40648,2012
Defense,18851466,210,N0018910DZ009,,10/1/2011,10/1/2011,101750,2012
Defense,24686364,1,W9123810D0025,,7/13/2011,7/13/2011,251250,2011
Defense,7880517,W15P7T11CS007,,,4/27/2011,4/28/2011,6308276,2011
Defense,24689775,5,W9124712D0009,,10/3/2012,10/3/2012,506020.7969,2013
Defense,27789444,3,N0017813D2002,,5/5/2014,5/5/2014,529675.375,2014
Defense,10105568,V7TR,FA877104D0003,,5/9/2012,5/9/2012,29166,2012
Defense,24720329,EC01,W9126G08D0085,,10/10/2012,9/17/2013,51509185.93,2013
Defense,22214370,7,SPM4A709D0202,,6/21/2012,6/21/2012,77800.0508,2012
Defense,8348886,W912HQ12C0073,,,1/22/2013,1/22/2013,44709,2013
Defense,19178296,33,N6247308D4207,,11/23/2010,11/23/2010,49900.1914,2011
Defense,25185244,HR001113C0078,,,10/9/2013,6/12/2014,214620.1094,2014
Defense,18800414,EHR3,N0017804D4012,,4/26/2013,6/18/2013,2095240.969,2013
Defense,19342557,6,N6523611D3854,,10/2/2012,10/2/2012,236438.8776,2013
Defense,25889212,7,N6600112D0036,,4/9/2014,5/22/2014,89695.8516,2014
Defense,25433914,SPM7M813M3280,,,5/1/2013,5/1/2013,56172,2013
Defense,4826282,SPM7L211M8091,,,1/26/2010,1/26/2010,83790,2010
Defense,18087400,HQ003410F2076,GS35F5115H,,9/27/2011,9/27/2011,539772.5,2011
Defense,10093105,1318,FA862011G4026,,10/2/2013,8/25/2014,4153622.865,2014
Defense,27846788,1,N0017814D3003,,10/3/2014,3/4/2015,635608,2015
Defense,26045735,CX95,SPM2DV11D1008,,8/20/2013,8/20/2013,27627.2795,2013
Defense,28489819,7,N6523612D4801,,10/8/2014,10/8/2014,100000,2015
Defense,26207195,Z12H,SPRPA111G001Y,,1/21/2013,1/21/2013,185164,2013
Defense,25391522,SPM7L213M1643,,,12/12/2012,12/12/2012,67935,2013
Defense,28032500,B402,SPM2DV11D0700,,1/28/2014,1/28/2014,25985.5102,2014
Defense,27400983,SPRMM114CYB10,,,10/15/2014,10/15/2014,121130,2015
Defense,5281740,SPRMM112CWA17,,,12/20/2011,12/20/2011,549730,2012
Defense,8198976,W9124D11P0513,,,6/27/2011,6/27/2011,206979.6406,2011
Defense,18092039,W91ZLK11F0069,GS35F5192G,,7/26/2011,7/26/2011,25500,2011
Defense,2934688,M6785411F3027,,,8/10/2011,8/10/2011,38975.8711,2011
Defense,19353899,3,N6554009D0031,,2/19/2014,6/17/2014,176821,2014
Defense,18851330,74,N0018910DZ009,,10/1/2010,10/1/2010,101994.2031,2011
Defense,4487050,SPM4A611VD604,,,9/22/2011,9/22/2011,33810,2011
Defense,26389258,22,H9222212D0027,,12/21/2013,12/21/2013,238032,2014
Defense,62631168,SPE7M515M0788,,,10/22/2014,10/22/2014,27165.5996,2015
Defense,27929343,4,SPM1C114D1017,,8/19/2014,8/19/2014,6524217,2014
Defense,26157889,GNZ7,SPM50002D0122,,11/21/2012,11/21/2012,139485,2013
Defense,10039840,1,FA703711D0003,,10/27/2011,5/9/2012,116600,2012
Defense,3020572,N0010410MQW64,,,9/13/2011,9/13/2011,117260,2011
Defense,26045186,BZ30,SPM2DV11D1008,,5/6/2013,5/6/2013,44937.64,2013
Defense,1421686,FA865011C7179,,,12/13/2011,2/10/2012,1713562,2012
Defense,10128038,1,FA910111D0006,,11/28/2011,11/28/2011,30184,2012
Defense,26302224,164,W58RGZ12D0089,,10/3/2013,5/6/2014,2586143.813,2014
Defense,8151894,W911XK12C0021,,,12/17/2013,12/17/2013,25000,2014
Defense,27869976,99,N6247310D4003,,9/30/2014,9/30/2014,29600,2014
Defense,10126340,79,FA890308D8784,,11/26/2012,11/26/2012,159470,2013
Defense,26432131,87,W9127810D0042,,10/21/2013,11/4/2013,218962,2014
Defense,25811021,40,HDTRA110D0002,,11/13/2012,11/13/2012,80328,2013
Defense,26326467,77,W912P809D0014,,6/28/2013,6/28/2013,285858.836,2013
Defense,26039776,B867,SPM2DV11D0200,,8/14/2013,8/14/2013,61782.6493,2013
Defense,5271781,SPRDL112C0141,,,9/22/2011,9/22/2011,68000,2011
Defense,3386306,N4008512C1710,,,10/18/2012,6/14/2013,3832199.344,2013
Defense,2348889,HQ014711C0006,,,5/26/2011,9/30/2011,24531545.74,2011
Defense,28082455,FZ68,SPM2DV11D1008,,8/7/2014,8/7/2014,45947.5,2014
Defense,19207316,58,N6258309D0129,,1/30/2013,1/31/2013,345135,2013
Defense,26068199,B383,SPM2DV11D9200,,11/28/2012,11/28/2012,37310.9002,2013
Defense,19532412,HQ051612F0161,NNG07DA18B,,8/16/2013,8/16/2013,32311.0508,2013
Defense,4872069,SPM7L412V4233,,,3/23/2012,3/23/2012,46834.2617,2012
Defense,10105832,ZVA5,FA877104D0003,,6/22/2011,6/22/2011,418724,2011
Defense,18175760,82,H9400304D0002,,11/15/2012,11/15/2012,335000,2013
Defense,24635151,21,W911S011D0038,,12/6/2012,2/13/2013,173438.25,2013
Defense,24791318,19,W912DR10D0019,,12/1/2011,12/1/2011,95400,2012
Defense,28285732,22,W9127814D0029,,10/16/2014,10/22/2014,788550,2015
Defense,25805317,383,HC104705D4002,,8/8/2013,8/8/2013,218493,2013
Defense,25392503,SPM7L213M4233,,,4/13/2013,4/13/2013,28356,2013
Defense,18883767,26,N0025311D0003,,9/27/2012,9/27/2012,70238,2012
Defense,18090507,HC102812F0278,GS35F5192G,,3/30/2012,3/30/2012,167212,2012
Defense,1426632,FA875011C0249,,,11/10/2011,11/10/2011,3076331,2012
Defense,28478399,267,H9400304D0004,,1/16/2014,1/16/2014,823311,2014
Defense,19532519,N0016412F0150,NNG07DA18B,,1/14/2014,6/20/2014,57436.75,2014
Defense,18629298,41,M6785407A0516,,1/23/2012,1/23/2012,155794.8516,2012
Defense,24700593,586,W9124D08D0045,,9/1/2012,9/1/2012,25600,2012
Defense,18655487,2,N0001411D0032,,12/10/2013,4/17/2014,134000,2014
Defense,18849517,18,N0018909DZ068,,10/1/2011,11/30/2011,500500,2012
Defense,27734580,84,N6600112D0036,,7/11/2014,7/31/2014,100245.6621,2014
Defense,1431316,FA880812C0009,,,4/29/2014,4/29/2014,30150,2014
Defense,2965411,N0002412P4075,,,7/1/2013,7/1/2013,19600,2013
Defense,25572013,W912DS13C0012,,,3/10/2013,3/10/2013,1339414.75,2013
Defense,26390620,1,HQ003413D0004,,4/21/2014,4/21/2014,50000,2014
Defense,10089675,164,FA860111D0009,,10/11/2012,10/11/2012,27050,2013
Defense,2970549,N0003912C0077,,,3/2/2012,5/30/2012,417677,2012
Defense,21379137,Y157,SPM20005D6552,,7/18/2011,7/18/2011,26373.6602,2011
Defense,18172761,6,H9222211D0021,,1/30/2013,5/17/2013,350055.7188,2013
Defense,19012403,586,N4008008D0306,,10/11/2011,5/7/2012,276695.6192,2012
Defense,28202915,8,W9124712D0009,,2/3/2014,2/3/2014,163123,2014
Defense,28489746,62,N6523612D4120,,3/20/2014,3/25/2014,243364.9531,2014
Defense,28058491,00M3,SPM4A111G0005,,10/16/2014,10/16/2014,142350,2015
Defense,24526285,33,W31P4Q10D0092,,8/31/2012,8/31/2012,244891.2656,2012
Defense,24720220,CL04,W9126G08D0055,,10/9/2013,4/9/2014,61307364,2014
Defense,25265554,N6945013C4085,,,3/1/2013,3/1/2013,167897,2013
Defense,19179357,56,N6247308D8649,,10/13/2011,4/2/2012,202876,2012
Defense,8780602,HC102812F0205,263010071,,4/18/2012,4/25/2012,3426968.551,2012
Defense,3395297,N4044210C2003,,,12/10/2010,12/10/2010,2148329,2011
Defense,21379569,Z301,SPM20005D6552,,8/18/2011,8/18/2011,35367.5195,2011
Defense,28548612,18,W52P1J13D0071,,9/24/2014,9/25/2014,1180262.406,2014
Defense,9994065,F525,FA462007DB003,,3/16/2011,3/16/2011,64339.8008,2011
Defense,25919400,246,SP070099D0301,,10/9/2013,9/16/2014,10747372.83,2014
Defense,22348941,BTU8,SPM50004DBP10,,8/16/2012,8/16/2012,95000,2012
Defense,25889213,8,N6600112D0036,,2/8/2013,2/8/2013,39835.7813,2013
Defense,26380390,N6600113F0081,GS00Q09BGD0049,,10/23/2013,10/23/2013,98385,2014
Defense,5286805,SPRPA111CY002,,,10/20/2011,10/20/2011,1773800,2012
Defense,25441435,SPM7MC13M4780,,,3/8/2013,3/8/2013,46642,2013
Defense,10105096,SX61,FA877104D0003,,4/12/2011,4/12/2011,66201,2011
Defense,18175194,565,H9225409D0001,,1/10/2013,1/10/2013,25477,2013
Defense,26314609,15,W9126G09D0034,,12/4/2012,9/13/2013,133328952.3,2013
Defense,27876130,HJ18,SPM2DV11D0600,,2/7/2013,2/7/2013,38182.7809,2013
Defense,22418406,KBQ3,SPM50005DBP06,,3/22/2011,3/22/2011,41285.3203,2011
Defense,8257345,W9127S11C0023,,,12/14/2011,12/14/2011,96161336,2012
Defense,24732290,166,W9127810D0044,,2/29/2012,2/29/2012,304020,2012
Defense,25666938,1,FA945113D0210,,4/10/2013,9/27/2013,1103440.85,2013
Defense,19370816,32,N6600109D0014,,6/20/2011,8/15/2011,273008.2812,2011
Defense,18804261,EE03,N0017808D5314,,8/13/2012,8/28/2012,1205859,2012
Defense,2349727,HQ027611C0002,,,10/2/2012,9/30/2013,430730234,2013
Defense,26039333,A732,SPM2DV11D0200,,4/18/2013,4/18/2013,35660.0409,2013
Defense,10092258,251,FA862006G4026,,10/24/2012,4/25/2013,662152.5,2013
Defense,26315261,1,W9127812D0011,,4/11/2013,5/6/2013,370622,2013
Defense,24733104,3,W9127810D0109,,7/8/2011,7/8/2011,444384,2011
Defense,8258340,W9128A10C0009,,,10/18/2011,8/6/2012,602302,2012
Defense,26379029,32,FA852711D0011,,3/31/2014,3/31/2014,132332,2014
Defense,25314755,SPE4A413VA938,,,5/10/2013,5/10/2013,69060.6016,2013
Defense,28274152,77,W912DW11D1002,,10/23/2014,11/13/2014,219392.8594,2015
Defense,26395575,8,N6247010D2020,,10/17/2013,10/17/2013,125125.2188,2014
Defense,25259655,N6523613V3003,,,5/20/2013,5/20/2013,25940,2013
Defense,27973744,K156,SPM2DV11D0200,,6/4/2014,6/4/2014,40825.9293,2014
Defense,26433399,CM04,W912DY09D0062,,10/16/2014,10/16/2014,80000,2015
Defense,14130412,W911S111F0279,GS07F0082J,,10/12/2011,10/13/2011,73578.0295,2012
Defense,24502185,Y601,W15P7T06DE401,,11/14/2011,3/1/2012,4727000,2012
Defense,19177366,14,N6247308D0505,,9/15/2010,9/15/2010,431833.4688,2010
Defense,18199717,42,HC102808D2023,,3/29/2011,7/12/2011,13789089,2011
Defense,28020118,C929,SPM2DV11D8203,,5/8/2014,5/8/2014,29161.9004,2014
Defense,28016076,DT89,SPM2DV11D7001,,1/23/2014,1/23/2014,31802.9301,2014
Defense,28281285,19,W56HZV13D0008,,12/11/2014,12/11/2014,46582,2015
Defense,25889558,6,N6660408D0002,,12/23/2013,12/30/2013,252783.5898,2014
Defense,8568964,W91CRB11C0023,,,11/15/2011,11/15/2011,75000,2012
Defense,9977861,63,FA441610D0003,,10/23/2012,10/23/2012,34900,2013
Defense,1416415,FA862012C4006,,,9/23/2014,9/29/2014,177100,2014
Defense,26396237,9,N6247313D4803,,10/22/2013,11/27/2013,62912,2014
Defense,26379610,R263,FA877104D0003,,10/1/2013,10/1/2013,288218,2014
Defense,15470231,FA890312F0110,GS10F0091K,,11/12/2012,11/12/2012,52285,2013
Defense,21378710,X010,SPM20005D6552,,5/4/2011,5/4/2011,73246.4375,2011
Defense,3377062,N4008011C0154,,,10/6/2011,9/4/2012,19913756,2012
Defense,9981090,2012,FA442710D0102,,9/20/2011,9/21/2011,155400,2011
Defense,25570610,W9128F13P0102,,,8/19/2013,8/19/2013,35098.9297,2013
Defense,25665319,R252,FA877104D0003,,2/7/2013,2/7/2013,112999,2013
Defense,21308555,ZD26,SPM20005D6220,,4/24/2012,4/24/2012,47654.9898,2012
Defense,27975568,B167,SPM2DV11D0700,,10/3/2013,10/3/2013,30286.0797,2014
Defense,2934933,M6785412C0029,,,3/19/2013,3/19/2013,52536,2013
Defense,26368844,W911QY13C0099,,,11/18/2013,11/18/2013,56477.6289,2014
Defense,24669715,5,W911W412D0013,,1/24/2014,1/24/2014,328051.5313,2014
Defense,25404807,SPM7L513C0047,,,7/10/2013,7/10/2013,278045.0313,2013
Defense,10123833,35,FA890306D8505,,12/14/2013,2/12/2014,233926.2969,2014
Defense,28551271,4,W9127814D0015,,5/28/2014,6/3/2014,259356,2014
Defense,25044725,2.00E+09,W91WAW11D0024,,10/3/2011,10/3/2011,518018,2012
Defense,25224636,N0002413C6264,,,1/16/2014,9/23/2014,3935247.715,2014
Defense,28515044,E652,SPM2DV11D1008,,1/28/2014,1/28/2014,32052.58,2014
Defense,19178868,80,N6247308D8603,,9/27/2013,9/27/2013,43127.5781,2013
Defense,25423253,SPM7M413M1969,,,1/4/2013,1/4/2013,26016.9609,2013
Defense,18201722,309,HC104705D4002,,11/7/2012,11/8/2012,159235,2013
Defense,10084192,1001,FA852711D0011,,12/10/2013,12/10/2013,33000,2014
Defense,22780395,1S07,SPRPA111G001Y,,11/26/2012,11/26/2012,131400,2013
Defense,27709572,EX01,N0017809D5776,,10/1/2014,10/1/2014,493164.7188,2015
Defense,24732263,138,W9127810D0044,,12/9/2011,12/9/2011,150000,2012
Defense,26326441,51,W912P809D0014,,2/14/2013,2/14/2013,56705.3223,2013
Defense,24582152,2,W5J9JE10D0004,,3/16/2011,9/20/2011,35933810.75,2011
Defense,1443893,FA945311C0311,,,2/7/2012,2/7/2012,130200,2012
Defense,27832035,2,N0001914G0017,,6/10/2014,8/13/2014,241670,2014
Defense,27858835,2,N6523613D4856,,5/16/2013,5/16/2013,2000000,2013
Defense,9994067,F527,FA462007DB003,,10/28/2011,12/23/2011,535744.2286,2012
Defense,27171489,HR001114C0029,,,3/5/2014,3/6/2014,191876,2014
Defense,27231332,N0003014C0011,,,10/1/2014,2/19/2015,12336411.26,2015
Defense,27401005,SPRMM114PPC07,,,1/27/2014,1/27/2014,37284,2014
Defense,2965010,N0002411C4154,,,2/23/2011,2/23/2011,180000,2011
Defense,21463389,AN69,SPM2DV11D9001,,9/11/2012,9/11/2012,36890.3984,2012
Defense,24721501,47,W9126G09D0087,,3/29/2011,3/29/2011,326899,2011
Defense,19041757,31,N4008510D0004,,9/16/2011,9/16/2011,175985,2011
Defense,2347458,HQ003412C0030,,,10/13/2010,12/7/2010,258240,2011
Defense,27751118,1021,H9225409D0001,,8/21/2014,8/21/2014,126698,2014
Defense,18834520,8C77,N0018904D0036,,1/9/2012,1/9/2012,72537.3594,2012
Defense,20450784,194,SP070099D0301,,11/22/2010,11/22/2010,309936,2011
Defense,25338872,SPE4A613VK269,,,8/5/2013,8/5/2013,22266,2013
Defense,28081745,CE29,SPM2DV11D2007,,1/14/2014,1/14/2014,69489.1016,2014
Defense,5283620,SPRMM112PYB19,,,11/14/2011,11/14/2011,815,2012
Defense,26045921,X461,SPM2DV11D1008,,12/14/2012,12/14/2012,26444.7503,2013
Defense,28276830,146,W912P809D0014,,5/9/2014,5/9/2014,149251.6992,2014
Defense,18800547,HR21,N0017804D4016,,3/12/2012,5/15/2012,1748292.125,2012
Defense,24731826,292,W9127810D0043,,7/20/2011,7/20/2011,60905,2011
Defense,18199496,5,HC102808D2013,,5/22/2014,9/15/2014,429094.5391,2014
Defense,25656698,220,FA480110D0001,,7/1/2013,7/1/2013,26210.5801,2013
Defense,18800984,FC21,N0017804D4042,,8/24/2012,9/21/2012,166166.5703,2012
Defense,18176039,208,H9400304D0004,,3/28/2013,3/28/2013,2307630,2013
Defense,22417359,HPT5,SPM50005DBP06,,7/22/2010,7/22/2010,21051.9004,2010
Defense,60896837,1485,FA862011G4025,,1/16/2015,1/16/2015,207000,2015
Defense,4852990,SPM7L312M3221,,,11/7/2011,11/7/2011,92375,2012
Defense,27302662,SPE4A514C0220,,,8/19/2014,8/19/2014,385400,2014
Defense,18655808,1,N0001412D0361,,9/13/2012,9/13/2012,97820,2012
Defense,24732121,622,W9127810D0043,,5/29/2014,9/23/2014,1629795,2014
Defense,2349727,HQ027611C0002,,,11/19/2009,7/15/2010,2399970,2010
Defense,25801639,885,H9225409D0001,,3/27/2014,3/27/2014,137000,2014
