fiscal_year,Customer,SubCustomer,CanadaSector,IsSubcontractReportingContract,obligatedAmount,numberOfActions,NumberOfContracts
2014,DHS,TSA,Sea,0,-0.2200,1,1
2014,GSA,GSA,Other R&D and Knowledge Based,0,1148076422.0300,5966,8317
2014,GSA,GSA,Sea,0,14053728.0800,62,120
2014,HHS,HHS,C4ISR,1,736697790.2700,277,143
2014,HHS,HHS,"Weapons, Ammunition and Missiles",0,82315.9200,9,10
2014,NASA,NASA,Other R&D and Knowledge Based,0,1415233494.1100,5844,3089
2014,Other Agencies,Agriculture,Air,0,75286098.5500,2536,300
2014,Other Agencies,Agriculture,"Other Facilities, Construction, Manufacturing and Testing",1,6912808.7200,23,15
2014,Other Agencies,All other Customers,C4ISR,1,284222203.4200,103,57
2014,Other Agencies,All other Customers,"Weapons, Ammunition and Missiles",0,7592.0000,1,1
2014,Defense,DLA,NULL,0,30283121.9700,1549,1452
2014,Defense,DLA,Land,0,1536223167.9600,35040,33061
2014,Defense,MDA,Land,0,62052.8400,10,5
2014,Defense,Navy,C4ISR,0,14129489859.4100,79684,43564
2014,Defense,Navy,Other Services,0,1269065036.2600,16569,11143
2014,Defense,Navy,Space,1,26140948.6000,82,11
2014,Defense,Navy,"Weapons, Ammunition and Missiles",1,3339331624.0300,521,90
2014,Defense,Other DoD,Other Products,0,26743078.4700,683,569
2014,Defense,Other DoD,Sea,0,109031543.1200,2462,2018
2014,DHS,CBP,"Other Facilities, Construction, Manufacturing and Testing",0,239186421.5200,2628,2224
2014,DHS,COAST GUARD,Other R&D and Knowledge Based,1,2715249.1000,13,11
2014,DHS,COAST GUARD,Space,0,0.0000,0,1
2014,DHS,COAST GUARD,"Weapons, Ammunition and Missiles",0,1093245.3400,57,51
2014,DHS,FEMA,NULL,0,-8265.9400,59,59
2014,DHS,FEMA,Land,0,5522273.2000,245,192
2014,DHS,FEMA,Other R&D and Knowledge Based,0,203478136.7000,4076,3306
2014,DHS,FEMA,"Weapons, Ammunition and Missiles",0,-32957.2900,3,4
2014,DHS,OPO,"Other Facilities, Construction, Manufacturing and Testing",1,2535774.4400,3,1
2014,DHS,OPO,Other Products,0,3544492.6300,55,65
2014,DHS,TSA,"Other Facilities, Construction, Manufacturing and Testing",1,17101705.7500,11,3
2014,Energy,Energy,Land,1,-45600.0000,1,1
2014,Energy,Energy,"Weapons, Ammunition and Missiles",0,2619086.0500,53,48
2014,GSA,GSA,"Other Facilities, Construction, Manufacturing and Testing",0,2743424753.2100,44364,42610
2014,HHS,HHS,C4ISR,0,3271006209.7000,11314,9696
2014,HHS,HHS,Other Services,0,2319308211.5800,9861,7121
2014,NASA,NASA,Air,1,3928000.0000,14,4
2014,NASA,NASA,C4ISR,1,719198467.4400,306,48
2014,NASA,NASA,Other Services,0,133013660.4500,1235,455
2014,NASA,NASA,Space,1,760399358.0300,420,113
2014,Other Agencies,NULL,C4ISR,0,8069431.4600,116,84
2014,Other Agencies,NULL,Other Services,0,536330.9500,70,69
2014,Other Agencies,Agriculture,Other Products,0,2595660133.0800,5813,5218
2014,Other Agencies,All other Customers,Other Products,0,4116492.4100,133,110
2014,Other Agencies,Archives,"Other Facilities, Construction, Manufacturing and Testing",0,81783491.5600,716,414
2014,Other Agencies,Archives,Sea,0,103548.0000,1,1
2014,Other Agencies,BROADCASTING BOARD OF GOVERNORS,"Other Facilities, Construction, Manufacturing and Testing",0,9583287.3100,345,284
2014,Other Agencies,Commerce,"Other Facilities, Construction, Manufacturing and Testing",0,630634330.2700,5478,4691
2014,Other Agencies,Commerce,Other Products,1,1965803.7800,1,1
2014,Other Agencies,Commerce,Sea,1,0.0000,1,1
2014,Other Agencies,COMMODITY FUTURES TRADING COMMISSION,C4ISR,1,2103495.7900,12,7
2014,Other Agencies,COMMODITY FUTURES TRADING COMMISSION,Other R&D and Knowledge Based,0,18090215.0700,198,113
2014,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,C4ISR,0,10757868.0800,136,109
2014,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,Other Services,0,934123.5000,22,20
2014,Other Agencies,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,Other R&D and Knowledge Based,1,290801.2000,4,2
2014,Defense,Army,C4ISR,1,3875812126.0100,2792,657
2014,Defense,Army,"Other Facilities, Construction, Manufacturing and Testing",0,19491269820.9200,124970,70789
2014,Defense,Army,Other Products,1,30799815.8400,31,12
2014,Defense,Army,Other R&D and Knowledge Based,0,7366397033.0800,27650,18201
2014,Defense,DLA,C4ISR,1,160755183.2500,445,361
2014,Defense,DLA,"Other Facilities, Construction, Manufacturing and Testing",0,2538140883.7805,64216,52400
2014,Defense,DLA,Other Products,1,153391615.8100,2128,2116
2014,Defense,DLA,Other R&D and Knowledge Based,0,296999613.4500,1288,936
2014,Defense,DLA,Sea,0,1267354906.9200,24726,22103
2014,Defense,MDA,Other Services,0,3038970.1800,19,2
2014,Defense,MilitaryHealth,Other Services,0,6088499014.5700,658,115
2014,Defense,Navy,Air,1,12138386710.9100,940,258
2014,Defense,Navy,Other Products,0,595767908.4000,20971,17576
2014,DHS,CBP,NULL,0,3215.0000,11,9
2014,DHS,CBP,Other Services,0,107491061.1600,309,269
2014,DHS,COAST GUARD,Other Products,0,50006111.9100,3837,3453
2014,DHS,FEMA,"Other Facilities, Construction, Manufacturing and Testing",1,8446129.4700,35,16
2014,DHS,FEMA,Other Services,1,0.0000,2,1
2014,DHS,ICE,Air,0,164942869.4600,67,12
2014,DHS,ICE,Other Services,0,91658527.9300,127,65
2014,DHS,ICE,"Weapons, Ammunition and Missiles",1,0.0000,1,1
2014,DHS,OPO,C4ISR,0,809024069.2100,1961,1537
2014,DHS,OPO,Space,0,0.0000,2,3
2014,DHS,Other DHS,C4ISR,0,497274364.8200,2192,1646
2014,DHS,Other DHS,Other Products,0,18716628.9000,305,232
2014,DHS,TSA,Other R&D and Knowledge Based,1,5184141.4700,9,7
2014,DHS,TSA,Other Services,1,407148.1200,5,3
2014,Energy,Energy,Air,0,5253833.8800,41,35
2014,Energy,Energy,"Other Facilities, Construction, Manufacturing and Testing",1,2028528113.8400,98,15
2014,Energy,Energy,Other R&D and Knowledge Based,1,235106656.4200,101,22
2014,Energy,Energy,Space,0,-322.4300,6,3
2014,GSA,GSA,Other Services,1,33454182.7000,68,34
2014,Other Agencies,NULL,"Other Facilities, Construction, Manufacturing and Testing",0,431458707.4800,20939,4668
2014,Other Agencies,Agriculture,"Weapons, Ammunition and Missiles",0,1537744.1800,138,127
2014,Other Agencies,All other Customers,"Other Facilities, Construction, Manufacturing and Testing",1,9063989.1300,19,18
2014,Other Agencies,All other Customers,Other R&D and Knowledge Based,1,6377039.4500,10,6
2014,Other Agencies,Archives,Other Services,0,1506152.6100,16,9
2014,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Other Services,0,5380773.7200,71,94
2014,Other Agencies,Commerce,C4ISR,1,114943091.7000,171,76
2014,Other Agencies,Commerce,Other R&D and Knowledge Based,0,815529626.2400,5788,4429
2014,Other Agencies,Commerce,"Weapons, Ammunition and Missiles",0,174542.0800,10,7
2014,Other Agencies,Comptroller,C4ISR,0,15671390.6400,95,59
2014,Other Agencies,Comptroller,Land,0,3920.0000,2,2
2014,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,Air,0,2974.0000,1,1
2014,Other Agencies,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,"Other Facilities, Construction, Manufacturing and Testing",0,8067079.3300,138,88
2014,Defense,Other DoD,"Other Facilities, Construction, Manufacturing and Testing",1,4140748.8000,18,15
2014,Defense,Other DoD,Space,1,796042.0000,4,2
2014,Defense,Other DoD,"Weapons, Ammunition and Missiles",1,10774759.0000,37,21
2014,DHS,CBP,C4ISR,1,41270678.6900,28,12
2014,DHS,COAST GUARD,Other R&D and Knowledge Based,0,271667752.2900,2123,1681
2014,DHS,FEMA,C4ISR,1,5902598.5300,13,8
2014,DHS,FEMA,Other Services,0,41005960.3800,439,294
2014,DHS,ICE,"Other Facilities, Construction, Manufacturing and Testing",0,551515315.5300,2204,1252
2014,DHS,ICE,Other R&D and Knowledge Based,1,25621936.2600,49,13
2014,DHS,ICE,Sea,0,6334.0000,1,1
2014,DHS,OPO,"Weapons, Ammunition and Missiles",0,2627827.3200,33,27
2014,DHS,Other DHS,Air,0,83973.8900,12,5
2014,DHS,Other DHS,Other R&D and Knowledge Based,1,4674689.7900,14,4
2014,DHS,Other DHS,"Weapons, Ammunition and Missiles",0,9191969.3800,156,136
2014,DHS,TSA,Air,0,216162.9200,14,11
2014,DHS,TSA,Other Products,0,9049549.5500,124,120
2014,Energy,Energy,Land,0,20169896.6500,167,137
2014,Energy,Energy,Other R&D and Knowledge Based,0,3629848669.5500,3998,2072
2014,Energy,Energy,Other Services,1,19936488.1800,6,1
2014,GSA,GSA,Air,0,62740658.6200,150,249
2014,GSA,GSA,Other Products,0,96590748.9000,5622,6865
2014,GSA,GSA,Other R&D and Knowledge Based,1,596010354.1400,378,107
2014,HHS,HHS,Land,0,4520102.0300,82,70
2014,NASA,NASA,Land,0,8489392.7900,108,72
2014,NASA,NASA,Other R&D and Knowledge Based,1,584450989.9500,376,55
2014,NASA,NASA,"Weapons, Ammunition and Missiles",0,22231706.8100,108,69
2014,Other Agencies,NULL,Land,0,255138.7400,785,163
2014,Other Agencies,Agriculture,C4ISR,0,822101873.2600,8510,6600
2014,Other Agencies,Agriculture,"Other Facilities, Construction, Manufacturing and Testing",0,632247543.7219,23569,19480
2014,Other Agencies,Agriculture,Space,0,-4875.0000,1,1
2014,Other Agencies,All other Customers,C4ISR,0,904227212.0500,1823,1502
2014,Other Agencies,All other Customers,Other Services,0,64253351.3500,1662,1315
2014,Other Agencies,Archives,Other R&D and Knowledge Based,0,3660887.8800,127,109
2014,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Land,0,1370156.2200,44,32
2014,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Other Products,0,1069168.4900,108,98
2014,Other Agencies,Commerce,Other Services,1,-470.0000,6,3
2014,Other Agencies,COMMODITY FUTURES TRADING COMMISSION,"Other Facilities, Construction, Manufacturing and Testing",0,3007885.3400,67,45
2014,Other Agencies,Comptroller,C4ISR,1,69427.1500,2,1
2014,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,Land,0,172784.3900,5,4
2014,Other Agencies,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,Land,0,363120.1400,12,4
2014,Other Agencies,Education,Land,0,21168.0000,2,2
2014,Other Agencies,Education,Other R&D and Knowledge Based,0,2361788541.1600,2113,1181
2014,Other Agencies,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,"Other Facilities, Construction, Manufacturing and Testing",0,1954620.5800,105,57
2014,Other Agencies,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,Other Services,0,101415.4700,28,20
2014,Defense,DLA,"Other Facilities, Construction, Manufacturing and Testing",1,15966626.4700,55,38
2014,Defense,DLA,Sea,1,13082833.4400,152,123
2014,Defense,MDA,C4ISR,0,311115727.9000,602,158
2014,Defense,MDA,Space,0,167641185.3900,164,22
2014,Defense,MDA,"Weapons, Ammunition and Missiles",1,1379046515.0500,266,35
2014,Defense,MilitaryHealth,Other R&D and Knowledge Based,1,11537876.1100,13,7
2014,Defense,Navy,Air,0,9455647757.1800,11925,7653
2014,Defense,Navy,Other R&D and Knowledge Based,1,1131028853.5800,2206,551
2014,Defense,Other DoD,Air,1,207928015.6400,224,99
2014,Defense,Other DoD,Other R&D and Knowledge Based,0,2534127441.3000,8221,5535
2014,Defense,Other DoD,Other Services,0,2301425757.6200,11431545,2558
2014,DHS,CBP,Other R&D and Knowledge Based,0,247444795.7800,1026,816
2014,DHS,COAST GUARD,C4ISR,1,46468388.0500,72,40
2014,DHS,COAST GUARD,Other Services,1,2230463.6600,5,4
2014,DHS,ICE,"Weapons, Ammunition and Missiles",0,21526048.9700,305,287
2014,DHS,Other DHS,"Other Facilities, Construction, Manufacturing and Testing",0,223221091.8700,3367,2198
2014,DHS,Other DHS,Sea,0,137941.8500,15,15
2014,DHS,TSA,Land,0,26467782.8300,74,68
2014,Energy,Energy,NULL,0,0.0000,1,1
2014,Energy,Energy,C4ISR,1,10385788.0200,24,12
2014,Energy,Energy,Other Products,0,12784056.1200,380,313
2014,GSA,GSA,Land,0,1442528384.2600,31501,31964
2014,HHS,HHS,NULL,0,-18242.8700,39,40
2014,HHS,HHS,Air,0,570480.7500,22,31
2014,HHS,HHS,Other Products,0,4374588739.1500,8953,8063
2014,HHS,HHS,Other R&D and Knowledge Based,1,2086419723.8400,997,517
2014,NASA,NASA,NULL,0,41860.0000,3,3
2014,NASA,NASA,Other Products,0,62727822.0800,1256,775
2014,NASA,NASA,Sea,0,902171.8400,7,7
2014,Other Agencies,NULL,Other Products,0,950347581.5300,114533,978
2014,Other Agencies,NULL,Other R&D and Knowledge Based,0,5963455.1600,136,95
2014,Other Agencies,Agriculture,Other Services,0,659908725.7700,15419,9831
2014,Other Agencies,All other Customers,"Other Facilities, Construction, Manufacturing and Testing",0,141756825.2700,1162,979
2014,Other Agencies,Archives,C4ISR,1,10002462.6300,19,8
2014,Other Agencies,Commerce,Land,0,2425119.8200,87,77
2014,Other Agencies,Comptroller,Other R&D and Knowledge Based,0,13342729.4300,274,202
2014,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,Other Products,0,441348.2900,11,10
2014,Other Agencies,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,C4ISR,0,13563647.1800,115,91
2014,Other Agencies,Education,NULL,0,-3565.2800,6,6
2014,Other Agencies,Education,"Other Facilities, Construction, Manufacturing and Testing",1,4846002.0000,2,1
2014,Other Agencies,Education,Other Products,0,63369.7700,8,7
2014,Other Agencies,EPA,Land,0,406914.0800,37,30
2014,Other Agencies,FEDERAL ELECTION COMMISSION,"Other Facilities, Construction, Manufacturing and Testing",0,505081.8900,49,35
2014,Other Agencies,FEDERAL MARITIME COMMISSION,Other R&D and Knowledge Based,0,205856.6900,23,19
2014,Other Agencies,HUD,Other Products,0,372.7500,13,12
2014,Other Agencies,HUD,Other R&D and Knowledge Based,1,29098224.8400,23,15
2014,DHS,TSA,"Weapons, Ammunition and Missiles",0,4427620.1300,45,43
2014,Energy,Energy,Other Products,1,600000.0000,2,1
2014,Energy,Energy,Sea,0,386250316.2000,166,22
2014,GSA,GSA,C4ISR,1,553408187.8100,520,133
2014,GSA,GSA,"Weapons, Ammunition and Missiles",0,314570.8500,15,40
2014,HHS,HHS,"Other Facilities, Construction, Manufacturing and Testing",0,1594602519.8400,22297,19359
2014,HHS,HHS,Other Products,1,356294.0000,11,4
2014,HHS,HHS,Other R&D and Knowledge Based,0,5286551739.5300,27210,20783
2014,HHS,HHS,Sea,0,113796.8100,17,13
2014,NASA,NASA,"Other Facilities, Construction, Manufacturing and Testing",0,1250359548.3400,5362,3449
2014,Other Agencies,NULL,"Other Facilities, Construction, Manufacturing and Testing",1,26116253.3600,103,28
2014,Other Agencies,Agriculture,Other R&D and Knowledge Based,1,16996240.7500,46,33
2014,Other Agencies,Agriculture,Other Services,1,377035.2000,5,1
2014,Other Agencies,All other Customers,Other R&D and Knowledge Based,0,390273483.4100,9235,5679
2014,Other Agencies,All other Customers,Sea,0,74101.3300,3,3
2014,Other Agencies,Archives,C4ISR,0,60789432.3600,365,258
2014,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Other R&D and Knowledge Based,0,76675672.5700,6870,4861
2014,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Sea,0,80395.6000,2,2
2014,Other Agencies,Commerce,NULL,0,-45611.1900,137,128
2014,Other Agencies,Commerce,"Other Facilities, Construction, Manufacturing and Testing",1,6251466.5800,18,8
2014,Other Agencies,COMMODITY FUTURES TRADING COMMISSION,C4ISR,0,39604675.4000,305,165
2014,Other Agencies,COMMODITY FUTURES TRADING COMMISSION,Land,0,-4593.5600,2,2
2014,Other Agencies,Comptroller,"Other Facilities, Construction, Manufacturing and Testing",0,21585637.7600,77,43
2014,Other Agencies,Comptroller,Other R&D and Knowledge Based,1,1042667.4800,2,1
2014,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,Other R&D and Knowledge Based,0,10451236.1800,564,404
2014,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,Sea,0,38979.0200,4,4
2014,Other Agencies,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,Other Products,0,1754109.8800,58,56
2014,Other Agencies,DEFENSE NUCLEAR FACILITIES SAFETY BOARD,"Other Facilities, Construction, Manufacturing and Testing",0,102427.5500,20,17
2014,Other Agencies,EPA,Air,0,34513.0300,6,4
2014,Other Agencies,EPA,"Other Facilities, Construction, Manufacturing and Testing",1,81102043.6000,305,119
2014,Other Agencies,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,C4ISR,0,16506135.9800,149,87
2014,Other Agencies,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,Land,0,10898.0000,6,2
2014,Other Agencies,Exec Office,C4ISR,0,49767598.1100,413,314
2014,Other Agencies,Exec Office,Land,0,238045.3600,14,14
2014,Other Agencies,FEDERAL ELECTION COMMISSION,Other Products,0,62070.0000,1,1
2014,Other Agencies,FEDERAL TRADE COMMISSION,C4ISR,1,8420708.6300,11,2
2014,Other Agencies,HUD,Other Services,1,0.0000,6,1
2014,Other Agencies,Interior,Other Products,1,4020512.0000,9,2
2014,Other Agencies,Interior,Sea,0,30458853.9500,656,501
2014,Other Agencies,Justice,NULL,0,7349.0000,2,2
2014,Other Agencies,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,C4ISR,0,10523783.8500,231,154
2014,Other Agencies,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,Other Services,0,18129604.6800,215,154
2014,Other Agencies,DEFENSE NUCLEAR FACILITIES SAFETY BOARD,Other R&D and Knowledge Based,0,377327.1300,24,18
2014,Other Agencies,DEFENSE NUCLEAR FACILITIES SAFETY BOARD,Other Services,0,211325.5800,10,8
2014,Other Agencies,Education,"Other Facilities, Construction, Manufacturing and Testing",0,1242976.2100,188,152
2014,Other Agencies,Education,"Weapons, Ammunition and Missiles",0,18750.0000,1,1
2014,Other Agencies,EPA,"Other Facilities, Construction, Manufacturing and Testing",0,447945969.3200,6226,3770
2014,Other Agencies,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,Other Products,0,25691.9700,3,3
2014,Other Agencies,FEDERAL ELECTION COMMISSION,C4ISR,1,154737.2000,2,1
2014,Other Agencies,FEDERAL LABOR RELATIONS AUTHORITY,C4ISR,0,435765.9700,14,6
2014,Other Agencies,FEDERAL MARITIME COMMISSION,"Other Facilities, Construction, Manufacturing and Testing",0,142913.8700,4,2
2014,Other Agencies,HUD,C4ISR,1,8209269.6600,10,4
2014,Other Agencies,HUD,Other R&D and Knowledge Based,0,601397964.1400,1694,1257
2014,Other Agencies,HUD,Other Services,0,8655784.9800,144,122
2014,Other Agencies,Interior,Space,0,1349645.8000,0,2
2014,Other Agencies,Interior,"Weapons, Ammunition and Missiles",0,4452366.4200,732,605
2014,Other Agencies,J. F. KENNEDY CENTER FOR THE PERFORMING ARTS,C4ISR,0,459630.3900,4,5
2014,Other Agencies,J. F. KENNEDY CENTER FOR THE PERFORMING ARTS,Other Services,0,12985.7000,5,4
2014,Other Agencies,Justice,C4ISR,1,61126256.5700,128,87
2014,Other Agencies,Justice,Other R&D and Knowledge Based,0,2138050337.5300,33788,23049
2014,Other Agencies,Justice,Other Services,1,1000.0000,0,1
2014,Other Agencies,Labor,"Other Facilities, Construction, Manufacturing and Testing",0,979840384.2300,2432,1326
2014,Other Agencies,MERIT SYSTEMS PROTECTION BOARD,"Other Facilities, Construction, Manufacturing and Testing",0,509472.1400,32,24
2014,Other Agencies,NATIONAL ENDOWMENT FOR THE HUMANITIES,"Other Facilities, Construction, Manufacturing and Testing",0,3225818.0000,29,23
2014,Other Agencies,NATIONAL FOUNDATION ON THE ARTS AND THE HUMANITIES,Other R&D and Knowledge Based,0,714146.8900,14,10
2014,Other Agencies,NATIONAL GALLERY OF ART,"Other Facilities, Construction, Manufacturing and Testing",0,9281417.5800,168,85
2014,Other Agencies,NATIONAL SCIENCE FOUNDATION,C4ISR,1,49365331.0800,17,7
2014,Other Agencies,NATIONAL SCIENCE FOUNDATION,Other R&D and Knowledge Based,0,122381648.4200,365,227
2014,Other Agencies,NATIONAL TRANSPORTATION SAFETY BOARD,Land,0,6045.1500,1,2
2014,Other Agencies,NUCLEAR REGULATORY COMMISSION,"Other Facilities, Construction, Manufacturing and Testing",0,22599281.2000,269,180
2014,Other Agencies,NUCLEAR REGULATORY COMMISSION,Sea,0,-7649.2200,8,8
2014,Other Agencies,OFFICE OF PERSONNEL MANAGEMENT,"Other Facilities, Construction, Manufacturing and Testing",0,26844260.8000,336,285
2014,Other Agencies,OFFICE OF PERSONNEL MANAGEMENT,"Weapons, Ammunition and Missiles",0,19437.8000,2,2
2014,Other Agencies,SECURITIES AND EXCHANGE COMMISSION,C4ISR,0,256643086.9800,868,645
2014,NASA,NASA,Other Services,1,16471469.2400,82,18
2014,NASA,NASA,Space,0,9051143482.5100,8475,4466
2014,Other Agencies,NULL,C4ISR,1,68708.2100,5,3
2014,Other Agencies,Agriculture,C4ISR,1,38651279.4200,104,46
2014,Other Agencies,Agriculture,Other R&D and Knowledge Based,0,507271378.2800,14884,12023
2014,Other Agencies,Agriculture,Sea,0,791891.2800,92,84
2014,Other Agencies,All other Customers,Air,0,154800.0000,2,1
2014,Other Agencies,Archives,"Other Facilities, Construction, Manufacturing and Testing",1,2134583.0000,4,2
2014,Other Agencies,Archives,Other R&D and Knowledge Based,1,715479.7100,3,2
2014,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Air,0,18909.4000,3,3
2014,Other Agencies,BROADCASTING BOARD OF GOVERNORS,"Other Facilities, Construction, Manufacturing and Testing",1,0.0000,1,1
