CSIScontractID,PrimeAwardIDVPIID,PrimeAwardPIID,PrimeAwardFederalAwardID,PrimeFiscalYear,MinOfPrimeAwardDateSigned,MaxOfPrimeAwardDateSigned,SubawardAmount
9216479,DABJ0103D0009,2290,,2012,2011-11-02,2011-11-02,41833.0000
24565336,W58P0509D0012,WU0U,,2011,2011-04-01,2011-04-01,44412.0313
25869910,N0038312G010F,7012,,2013,2013-02-28,2013-03-07,88050.0000
28105187,SPM2DV11D7024,AS65,,2014,2014-09-13,2014-09-13,25883.8398
60697192,N0002412D6404,0404,,2015,2015-09-16,2015-09-16,115536.0000
28490086,N6660412D1068,0055,,2014,2014-06-19,2014-06-19,209582.0000
2348889,,HQ014711C0006,,2012,2011-10-07,2012-07-19,132103764.5948
10092318,FA862006G4028,0045,,2013,2013-01-28,2013-02-22,152870.0000
2965276,,N0002412C4403,,2013,2012-10-31,2013-09-27,10131355.3984
1416351,,FA862011C4000,,2014,2013-11-04,2013-11-04,43368.5195
18174844,H9225409D0001,0139,,2013,2012-10-01,2013-08-08,151696.0000
27099371,,N0003914C0080,,2014,2014-05-30,2014-05-30,375035.1875
1071890,,DU100G12C07,,2014,2013-10-01,2013-11-01,1358140.0782
24700529,W9124D08D0045,0522,,2012,2011-12-22,2011-12-22,71900.0000
60385347,W58RGZ13D0047,0010,,2015,2014-12-02,2014-12-12,470000.0000
21460084,SPM2DV11D2004,AM28,,2012,2012-09-25,2012-09-25,31837.3809
20433409,SP070000D3180,0758,,2014,2013-10-04,2014-06-30,3163566.3487
10089621,FA860111D0009,0109,,2012,2012-08-27,2012-09-21,188561.0000
5226409,,SPM8ED11M0115,,2010,2010-06-24,2010-06-24,139020.0000
1435264,,FA930011M6001,,2012,2011-10-17,2011-10-17,45497.0000
25390837,,SPM7L213C0003,,2013,2013-01-21,2013-01-21,632231.4375
63009757,N0042113D0002,0102,,2016,2016-02-02,2016-02-02,1200000.0000
8082919,,W911QY10C0172,,2013,2013-04-17,2013-04-17,75000.0000
25811028,HDTRA110D0002,0048,,2013,2013-08-14,2013-08-14,46586.5508
63009902,FA877111D1006,0159,,2016,2016-03-23,2016-03-23,129420.0000
4851837,,SPM7L312M0269,,2009,2009-09-18,2009-09-18,62454.0000
27506999,,W9126G14C0131,,2014,2014-09-30,2014-09-30,26600.0000
10102795,FA877104D0003,5C47,,2012,2012-03-30,2012-03-30,41292.0000
2934968,,M6785412C2443,,2014,2013-10-21,2014-07-25,1468901.1250
21308556,SPM20005D6220,ZD27,,2012,2012-04-24,2012-04-24,68247.9494
25863146,N0018904D0036,8C99,,2013,2013-08-14,2013-08-14,56288.2500
3263905,,N0038312CF061,,2012,2012-09-06,2012-09-06,730000.0000
27249400,,N6945014C3567,,2014,2014-03-05,2014-03-05,108501.0000
61301936,AIDOAAI1400055,AID608TO1500002,,2015,2015-09-22,2015-09-22,1203340.0000
60391961,N6247315D4601,0013,,2015,2015-09-28,2015-09-28,93940.0000
27632496,DOC50PAPT1200016,DOC56PAPT1412003,,2014,2014-01-09,2014-03-17,559993.0079
1421672,,FA865011C7160,,2014,2013-10-01,2013-10-01,171401.0000
25872332,N4002508D8006,0037,,2014,2014-05-13,2014-05-13,47540.8086
25664258,FA862011G4025,1316,,2014,2014-02-18,2014-04-18,202836.0000
22348773,SPM50004DBP10,BRM2,,2012,2012-03-28,2012-03-28,56683.0000
27828819,HSTS0412DCT1046,HSTS0414JCT1121,,2014,2014-06-10,2014-06-10,26768.0000
22781496,SPRPA111G001Y,Y8V4,,2012,2011-12-22,2012-01-27,824322.2121
18687553,N0002412G4329,0005,,2013,2012-12-28,2013-09-20,1919681.6817
60337414,N0018915DZ027,0001,,2015,2015-08-27,2015-08-27,8047449.6875
62233797,,N0003915C0013,,2015,2015-03-13,2015-03-13,4608081.1721
60389207,N0017813D3003,0012,,2015,2015-07-28,2015-07-28,129830.0000
25152933,,FA821313C0001,,2013,2012-12-03,2012-12-03,3461501.0000
4830410,,SPM7L212M3759,,2012,2012-05-08,2012-05-10,97608.0000
62909788,,W56KGU15C0021,,2015,2015-05-20,2015-05-20,959987.2500
63008405,,HHSP233201600034C,,2016,2016-06-14,2016-06-14,576474.2500
12386996,GS06F0534Z,FA850112FA011,,2012,2012-08-16,2012-09-10,880306.4063
18663713,N0001911G0001,0031,,2013,2013-02-09,2013-04-11,185343.1211
9774948,DTMC7507D00006,DTMC7511J00031,,2011,2011-04-04,2011-04-04,339124.0000
60367233,EPS21401,0006,,2015,2015-06-08,2015-06-08,167971.8984
26206828,SPRPA111G001Y,5299,,2013,2013-03-13,2013-03-13,810980.0000
18201700,HC104705D4002,0287,,2012,2011-10-19,2011-10-19,27684.0000
7989677,,W58RGZ12C0008,,2013,2012-10-01,2013-04-02,29196615.4768
18663758,N0001911G0001,0090,,2014,2014-03-11,2014-03-11,36707.8711
8501421,,W9132T11C0030,,2011,2011-08-24,2011-08-24,108430.0000
27584770,GS11P12YAD0073RTKL,GSP1114YA5115,,2014,2014-09-24,2014-09-24,0.0000
28397221,,N0001414C0046,,2014,2014-03-27,2014-03-27,250000.0000
27505975,,W912PQ14M0270,,2014,2014-09-29,2014-09-29,98231.3984
19179376,N6247308D8659,0003,,2012,2011-10-13,2012-08-22,843676.6094
63008548,,NNG11AZ20T,,2013,2013-06-04,2013-06-25,7055486.1133
62755734,GS00Q09BGD0050,VA11815F0032,,2015,2015-05-01,2015-05-01,32421330.0000
2308887,,HHSN272201100013C,,2012,2011-11-30,2012-06-27,527646.0000
8234727,,W9126012C0001,,2012,2011-11-28,2012-09-14,42068911.7034
62653250,,SPE7MC15M0543,,2015,2014-10-30,2014-10-30,68958.0000
25184328,,HHSS283201300001C,,2014,2013-10-25,2014-08-28,6769522.8281
8569372,,W91CRB12C0058,,2012,2012-08-06,2012-08-06,11732753.0000
61924748,GS23F0232L,GSP1015LT7018,,2015,2015-07-10,2015-07-10,100602.0000
16634908,GS23F8096H,HHSM500201100149G,,2013,2012-10-02,2012-10-02,200000.0000
1052109,,DTFH6112C00025,,2015,2014-11-26,2014-11-26,95275.5469
27731958,GS35F0213W,SPMYM114F0140,,2014,2014-09-10,2014-09-10,28000.0000
2958038,,N0001412C0277,,2012,2012-05-10,2012-05-10,90291.2500
26435142,W912P410D0002,0015,,2013,2013-09-24,2013-09-24,71883.0000
27858000,N6247311D0017,0014,,2014,2014-09-10,2014-09-10,1911750.0000
28057737,SPM2DV11D8203,C759,,2014,2014-05-02,2014-05-02,24669.2403
2934932,,M6785412C0028,,2013,2012-11-13,2012-11-13,29204.2598
26045529,SPM2DV11D1008,CJ67,,2013,2013-07-11,2013-07-11,36153.7694
7642958,,VA101CFMC0168,,2014,2013-10-16,2014-09-03,2593852.0000
26049082,SPM2DV11D2004,BL22,,2013,2013-06-11,2013-06-11,26106.0801
60372253,N0016413GWT15,0007,,2015,2015-05-06,2015-05-06,3062100.0000
62118997,INP15PC00018,INP15PD00579,,2015,2015-04-08,2015-04-08,82298.0000
9759096,DTFAWA11D00002,DTFAWA11D00002CALL0013,,2012,2012-06-08,2012-08-20,1250000.0000
63009545,HHSN268201200002I,HHSN26800006,,2016,2016-03-01,2016-03-01,1033928.0000
17782765,GS35F0527X,HSHQDC12F00170,,2013,2012-11-13,2012-11-13,115648.0000
60537758,SPE4AX14D9404,0123,,2015,2015-08-10,2015-08-10,439440.0000
24689583,W9124711D0010,2B03,,2011,2011-08-30,2011-08-30,3444733.7254
4852128,,SPM7L312M1056,,2012,2011-11-29,2011-11-29,93345.0000
18061786,GS35F4775G,FA445211F0021,,2011,2011-07-29,2011-08-03,157577.3691
60452692,FA448414D0003,0067,,2015,2015-09-30,2015-09-30,22547.7598
25896260,NNG07DA18B,SAQMMA13F1842,,2013,2013-06-20,2013-06-20,31302.5996
28037117,SPM2DV11D2002,GW12,,2014,2014-06-25,2014-06-25,44494.0201
18851369,N0018910DZ009,0113,,2011,2010-10-01,2010-10-01,71775.2031
28052121,SPM2DV11D7001,D936,,2014,2013-10-31,2013-10-31,36256.6501
21462961,SPM2DV11D8203,A768,,2012,2012-08-27,2012-09-27,34926.8494
26429266,W90FYQ12D0006,0C14,,2014,2013-11-15,2014-01-07,1641197.0000
26039784,SPM2DV11D0200,B880,,2013,2013-08-21,2013-08-21,35810.1801
63008570,,SPE4A716C0066,,2016,2015-11-19,2015-11-19,186359.7968
18511231,IND11PC20051,IND12PD00571,,2013,2013-03-05,2013-03-05,436982.0000
28226659,W58RGZ13D0048,0033,,2015,2014-10-21,2014-10-21,798121.0000
18300783,HHSH250201100001I,HHSH25034002T,,2012,2011-10-03,2012-07-20,173038.0801
7759918,,VA528P0827,,2011,2010-12-28,2011-03-25,2713796.6250
26061769,SPM2DV11D7019,A472,,2013,2013-05-03,2013-05-03,54930.5996
61327800,SPM2DV11D9019,B014,,2015,2015-09-17,2015-09-17,34877.4800
62444883,,SPE4A415V2708,,2015,2014-11-14,2014-11-14,29272.0000
27553415,DEAM3609GO29039,GSP0514GA0004,,2014,2014-05-21,2014-09-26,31841990.0000
26068583,SPM2DV11D9200,C204,,2013,2013-03-25,2013-03-25,60118.4102
18385064,HHSN292201000009I,HHSN29200037,,2012,2012-08-30,2012-08-30,73722.0000
28478404,H9400304D0004,0279,,2014,2014-06-04,2014-08-04,280714841.6266
18485737,HSHQDC12A00023,HSHQDC12J00403,,2014,2013-10-29,2013-10-29,96000.0000
10093111,FA862011G4029,0006,,2014,2013-12-03,2014-08-06,440455.3594
60391233,EPW11065,0013,,2015,2015-05-27,2015-05-27,132800.0000
8064243,,W911NF12C0036,,2012,2012-03-02,2012-03-02,84000.0000
21307867,SPM20005D6220,VL68,,2012,2012-01-11,2012-01-11,48730.4096
62273309,,N4002715C0010,,2015,2015-07-09,2015-07-09,14154490.0996
28442620,,W911KB14C0001,,2014,2014-01-31,2014-01-31,36000.0000
24700513,W9124D08D0045,0506,,2012,2011-10-12,2011-10-12,180500.0000
24700448,W9124D08D0045,0441,,2011,2011-04-18,2011-04-18,37866.3984
18801851,N0017804D4119,FD07,,2012,2012-09-10,2012-09-20,137586.4883
1407359,,FA854012C0011,,2013,2012-11-15,2012-12-05,221720.5000
3771433,,SAQMMA12M0069,,2012,2011-11-16,2011-11-16,0.0000
2362324,,HR001111C0075,,2011,2011-09-22,2011-09-22,60000.0000
24732281,W9127810D0044,0157,,2012,2011-12-14,2012-08-10,2229612.4258
25887462,N6523611D4110,0057,,2013,2013-02-01,2013-02-01,252777.9256
28456803,FA805214D0001,0001,,2014,2013-10-01,2013-10-01,989858.1250
27623830,FA480114D0002,0002,,2014,2014-06-30,2014-06-30,1527721.0000
62160083,SPM2DV11D8202,K414,,2015,2014-11-10,2014-11-10,34809.3703
63009622,W911NF11D0001,0367,,2016,2016-04-21,2016-04-21,265778.0000
25836425,HSHQDC11A00042,HSHQDC13J00128,,2013,2013-03-29,2013-03-29,476028.5938
25907628,S5121A12A0003,0008,,2014,2013-10-01,2013-10-01,91044.3203
26433707,W912DY13D0018,CK18,,2013,2013-09-26,2013-09-26,1294815.0000
9977851,FA441610D0003,0053,,2013,2012-10-22,2012-10-22,52685.0000
21379371,SPM20005D6552,Y613,,2011,2011-07-25,2011-07-25,25428.2500
61506669,SPM2DV11D5002,C354,,2015,2015-09-21,2015-09-21,62653.3594
26320859,W912HP12D0003,0012,,2013,2013-06-14,2013-09-30,234056.0000
62429762,,SP470115C0118,,2015,2015-09-30,2015-09-30,187081.0000
3671196,,NNG12PK37C,,2012,2012-04-20,2012-06-15,34994.0000
63008673,,N0003016C0021,,2016,2015-11-19,2015-11-19,1195975.8750
28096195,SPM2DV11D8202,H888,,2014,2014-05-14,2014-05-14,43317.4405
27171310,,N0003314C8028,,2011,2010-11-01,2011-09-28,11258592.2500
2764708,,INP12PC00807,,2013,2012-11-13,2013-08-06,3244640.0000
18632959,M6785411A5019,0003,,2012,2011-11-29,2011-11-29,86363.2813
60361614,W912DR14D0005,0004,,2015,2015-05-07,2015-05-07,25000.0000
27981184,SPM2DV11D2002,HT39,,2014,2014-09-11,2014-09-11,39564.6701
25402137,,SPM7L413M1441,,2013,2013-03-07,2013-03-07,308008.0000
63011216,N6600115D0341,0101,,2016,2016-04-08,2016-04-08,173132.0000
24502297,W15P7T06DE402,0113,,2014,2014-01-10,2014-01-10,28422.0000
28551285,W9127814D0030,0018,,2014,2014-09-23,2014-09-23,12156366.3750
24503529,W15P7T06DT206,0115,,2012,2011-10-13,2012-06-07,1104535.6992
61584247,DEAB6511WA47141,DEBP0004577,,2015,2015-09-03,2015-09-03,14736.1201
2308943,,HHSN272201100041C,,2013,2012-10-08,2012-12-14,5556009.0000
27095447,,EDIES14C0007,,2014,2014-01-01,2014-01-01,32920.0000
18947867,N0038312G010F,7009,,2013,2012-12-21,2013-04-03,177191.3906
10397670,GS00T03AHD0003,GST0411DB0129,,2011,2011-09-13,2011-09-30,2178502.2852
27073357,,AG32SDP140579,,2014,2014-08-12,2014-08-12,33600.0000
27797156,N4008014D0353,0046,,2015,2014-10-28,2014-10-28,35000.0000
25179971,,HHSN271201300014C,,2013,2013-09-13,2013-09-13,130675.0000
60363903,N6554015D0006,0005,,2015,2015-09-25,2015-09-25,6433261.0196
27813486,N6247309D1657,0018,,2015,2014-10-06,2015-01-27,7713727.0000
12387283,GS06F0636Z,HS002112F0008,,2014,2014-09-26,2014-09-26,32910.0000
652982,,DESC0004154,,2011,2011-04-15,2011-04-15,684624.0000
62899948,N0003013G0045,VX05,,2015,2015-03-02,2015-03-02,318119.0000
25157253,,GS00H13AAP0005,,2013,2013-01-30,2013-01-30,42317.0000
27662415,GS23F0107J,GSQ0514BM0109,,2014,2014-07-31,2014-07-31,374973.1875
62396414,FA873214D0005,SC11,,2015,2015-09-17,2015-09-17,30114.0000
28456096,FA460812D0002,9048,,2014,2014-06-17,2014-06-17,322373.0000
25881183,N6247012D7004,WE13,,2014,2014-08-20,2014-08-20,40741.0000
27886159,SPM2DV11D2010,F445,,2014,2014-05-08,2014-05-08,85325.7578
26064391,SPM2DV11D8202,E657,,2013,2013-08-22,2013-08-22,64239.5992
25465516,,SPRRA113P0014,,2013,2013-03-06,2013-03-06,125266.0000
26399562,SP070099D0301,0260,,2015,2014-10-03,2014-12-30,949513.1719
25146495,,FA441713P0140,,2013,2013-08-28,2013-08-28,46775.0000
19249688,N6274203D1837,0050,,2013,2013-05-23,2013-05-23,753304.0000
26307064,W911NF11D0001,0177,,2013,2012-12-12,2012-12-26,124951.0234
18438497,HSCG4710D3EFK14,HSCG4712JA14003,,2012,2012-07-25,2012-07-25,517000.0000
15470039,GS10F0090J,FA890312F0125,,2013,2012-10-01,2012-10-01,130603.0000
1426811,,FA875012C0204,,2012,2012-09-12,2012-09-12,225943.0000
10100254,FA875012D0001,0009,,2012,2012-06-18,2012-08-29,655998.1797
28515135,SPM2DV11D1008,FC30,,2014,2014-06-02,2014-06-02,27459.6996
25881103,N6247011D8013,JM42,,2013,2013-03-25,2013-03-25,25242.0000
8064224,,W911NF12C0015,,2012,2012-09-14,2012-09-20,888538.0000
2362458,,HR001112C0087,,2012,2012-02-29,2012-02-29,60100.0000
28075610,SPM2DV11D1008,EZ07,,2014,2014-04-21,2014-04-21,35323.4699
61708032,SPM2DV11D9103,DT21,,2015,2014-12-05,2014-12-05,61279.5703
24640070,W911S206D0005,0144,,2011,2011-06-10,2011-06-10,959453.0000
27734588,N6600112D0036,0127,,2014,2014-06-24,2014-07-31,601590.0390
25315285,,SPE4A413VC520,,2013,2013-06-03,2013-06-03,33158.0000
27867907,N6600112D0036,0140,,2014,2014-06-17,2014-06-17,39666.3711
25669015,GS00Q09BGD0050,TPDOIT13K0101,,2013,2013-08-22,2013-09-26,1438459.2656
62260373,SPM2DV11D2002,N004,,2015,2015-09-25,2015-09-25,247057.7969
24982598,W91QUZ06D0020,KH04,,2013,2013-06-20,2013-06-24,959683.5000
5001714,,SPM7M212V0863,,2012,2012-02-07,2012-02-07,10542.0000
19532922,NNG07DA18B,SAQMMA12F0573,,2012,2012-02-02,2012-02-02,53390.0000
26068657,SPM2DV11D9200,C861,,2013,2013-04-17,2013-04-17,54855.5199
24721379,W9126G09D0069,0019,,2010,2010-09-21,2010-09-21,90599.0000
28286591,W912HN12D0026,DQ07,,2014,2014-09-10,2014-09-10,140867.3906
61764145,GS00F168CA,EPG15900281,,2015,2015-09-25,2015-09-25,108230.0000
10084169,FA852711D0007,0001,,2011,2010-12-15,2011-09-28,16989569.3594
60407897,DTNH2211D00236,0021,,2015,2015-09-24,2015-09-24,1054846.0000
62390077,GS35F0109P,SAQMSP15F0348,,2015,2015-09-17,2015-09-17,33744.0000
25826340,HHSN292201000010I,HHSN29200418,,2013,2013-09-13,2013-09-13,48348.0000
27802791,N4425512D7009,0167,,2015,2014-12-04,2014-12-04,36733.0000
8780608,263010071,SECHQ112F0193,,2013,2013-03-07,2013-03-07,1479169.3750
9992236,FA460812D0002,9030,,2012,2012-09-29,2012-09-29,30900.0000
3210863,,N0024411C0040,,2012,2011-10-14,2012-03-16,72112.5000
28518012,SPM2DV11D8003,H464,,2014,2014-04-29,2014-04-29,33071.2900
61584068,DEEE0006650,DEBP0004295,,2015,2015-06-25,2015-06-25,1813339.1250
60935622,FA810108D0006,1930,,2015,2015-06-17,2015-06-17,175263.6250
63010338,SPM2DV11D9001,MV93,,2016,2016-02-01,2016-02-01,52809.3204
60338063,N6247315D3402,0001,,2015,2015-03-11,2015-03-11,76900.3984
19183513,N6247311D0017,0006,,2012,2011-11-01,2012-08-27,2770438.7167
63010333,SPM2DV11D9001,MS52,,2016,2016-01-21,2016-01-21,221448.6406
10358477,GS00F0040L,INR12PD20063,,2012,2012-09-26,2012-09-26,59600.0000
63010241,SPM2DV11D2007,GD59,,2016,2016-03-31,2016-03-31,50095.5000
19179380,N6247308D8659,0007,,2012,2011-11-18,2012-02-28,282927.0000
26391248,N0001911G0001,0151,,2015,2014-11-05,2014-11-05,523547.0000
28457553,FA860111D0009,0353,,2014,2014-09-29,2014-09-29,364000.0000
2269231,,HHSM500201100072C,,2011,2011-09-29,2011-09-29,426888.0000
63011193,N6600115D0341,0030,,2016,2016-02-24,2016-02-24,403276.1876
28036948,SPM2DV11D1022,E696,,2014,2014-09-05,2014-09-05,55178.9003
60402060,N6247315D3402,0018,,2015,2015-09-30,2015-09-30,244969.5000
9800613,EPS60701,0126,,2012,2012-08-24,2012-08-24,323025.0000
24686498,W9123811D0001,0006,,2013,2012-10-23,2013-01-02,73487.9805
18456106,HSFEHQ09D1128,HSFE6012J0011,,2012,2012-09-21,2012-09-21,50166.0898
27903893,SPM2DV11D8003,G023,,2014,2014-02-21,2014-02-21,31810.7297
62035267,HHSP233201500177I,HHSP23337001T,,2015,2015-05-07,2015-05-07,157529.4062
28069583,SPM2DV11D0200,E816,,2014,2013-11-12,2013-11-12,42395.1085
61321089,SPM2DV11D9201,AY54,,2015,2014-11-18,2014-11-18,33388.1406
25262311,,N6833513C0106,,2013,2013-02-27,2013-02-27,374970.0000
17826229,GS35F0747J,N0010412FQC37,,2012,2012-09-01,2012-09-01,175954.0000
26320860,W912HP12D0003,0014,,2013,2013-06-14,2013-06-14,44986.7188
63009424,N6523613D4869,0008,,2016,2016-01-05,2016-01-05,640281.6250
60456484,N4425514D9000,0071,,2015,2015-04-07,2015-04-07,27003.7109
10089521,FA860111D0009,0008,,2012,2011-10-07,2011-10-07,26065.0000
62477067,,SPE4A615V1490,,2015,2014-10-20,2014-10-20,56103.8398
25391596,,SPM7L213M1856,,2013,2013-01-07,2013-01-07,35816.6000
26346558,,M0026413P0384,,2013,2013-09-25,2013-09-25,123653.2188
26316460,W912BU12D0033,0011,,2013,2013-08-08,2013-08-08,109318.9531
25405221,,SPM7L513M1074,,2013,2013-01-14,2013-01-14,70758.0000
25871006,N0042113D0002,0024,,2013,2013-09-09,2013-09-09,369944.4375
22348617,SPM50004DBP10,BMX1,,2011,2011-09-14,2011-09-14,28098.0000
2319718,,HHSN276201100003C,,2012,2011-12-15,2011-12-15,100170.0000
60459959,N6660412D1068,0078,,2015,2015-07-21,2015-07-21,30688.9805
25889271,N6600112D0060,0002,,2013,2012-11-15,2012-11-15,80866.5703
62079876,HSFE9012D0040,HSFE9015J0005,,2015,2015-02-26,2015-02-26,433071.0000
63009656,SPM2DV11D7006,B069,,2016,2015-11-06,2015-11-06,55847.2618
25666278,FA877111D1006,0058,,2014,2013-11-14,2013-11-14,68775.0000
19531815,NNG07DA18B,DEAD6511WB47708,,2011,2011-05-17,2011-05-17,27410.8008
28139265,SS001060107,0005,,2014,2014-05-16,2014-09-22,32002046.0000
63008433,,SPE4A616MB231,,2016,2016-04-07,2016-04-07,63640.0000
24816833,W912HN07D0031,0043,,2012,2012-01-11,2012-01-19,323885.0000
27772521,GS35F0265X,W9124D14F0139,,2014,2014-06-03,2014-06-03,17364066.0000
17997893,GS35F4506G,M6785411F4915,,2011,2011-04-14,2011-09-28,1972569.0000
27853142,N6247310D4003,0132,,2015,2014-11-26,2014-11-26,32572.5000
25881304,N6247308D8659,0025,,2013,2013-02-12,2013-04-24,178596.0000
10018229,FA521509D0010,HC09,,2013,2013-04-03,2013-05-30,237120.0000
62935774,GS35F0265X,W912HZ15F0002,,2015,2014-12-12,2014-12-12,663664.0000
26318264,W912DQ11D4006,0044,,2013,2013-07-30,2013-09-23,191907.4799
26068120,SPM2DV11D9200,AX33,,2013,2012-10-30,2012-10-30,35481.8803
22678398,SPM7LX10D9007,3052,,2011,2011-09-01,2011-09-01,238116.0000
27294973,,SPE7MC14M9340,,2014,2014-08-22,2014-08-22,37120.0000
28049803,SPM2DV11D2010,P411,,2014,2014-07-09,2014-07-09,62591.4709
26377081,FA447910D0003,0136,,2014,2013-10-23,2013-10-23,35722.0000
27863788,N4008513D2150,0017,,2014,2014-04-01,2014-04-01,41984.0000
63010639,SPRBL114D0001,0006,,2016,2015-12-03,2015-12-03,385492.8126
26059816,SPM2DV11D7001,BL04,,2013,2013-02-06,2013-02-06,26214.7605
9706311,DOC45PAPT0902300,DOC45PAPT1200024,,2009,2009-06-17,2009-06-17,279475.5938
18484773,HSHQDC10ABOA33,HSHQDC12J00341,,2012,2012-09-17,2012-09-17,241575.0000
2215055,,HHSF223201110085C,,2014,2013-10-01,2013-10-01,286500.0000
8041636,,W9113M12C0067,,2015,2014-11-12,2014-11-12,32577.0000
19178903,N6247308D8603,JU03,,2012,2011-11-01,2011-11-01,39773.0000
16643401,GS23F9755H,VA79812F0024,,2012,2012-04-30,2012-04-30,117298.0000
28265335,W58RGZ12D0089,0293,,2014,2014-05-12,2014-05-12,34051747.8813
3634479,,N6945012C4094,,2012,2012-05-02,2012-05-02,41250.0000
25855315,N0001911G0001,0139,,2015,2014-11-20,2014-11-20,520032.3751
25647865,DOLQ129633251,DOLU139634689,,2014,2014-03-27,2014-07-25,120747.0000
61585485,GS35F0511T,DEDT0010023,,2015,2015-08-26,2015-08-26,65321.8984
25443693,,SPM7MC13V1317,,2013,2012-11-09,2012-11-09,72624.0000
9759405,DTFAWA11D00051,DTFAWA11D00051CALL0005,,2015,2014-10-07,2014-10-07,1824480.7500
21458348,SPM2DV11D1008,A487,,2012,2012-07-19,2012-07-19,99856.5231
28265331,W58RGZ12D0089,0279,,2014,2014-05-20,2014-05-20,302763.2617
60533669,EPW06004,0116,,2015,2015-03-16,2015-03-16,258400.0000
26379177,FA860111D0009,0272,,2013,2013-09-26,2013-09-26,139258.0000
24932434,W91CRB11A0008,0002,,2012,2012-07-26,2012-07-26,161175.6406
24350489,VA11811D1009,VA11810090001,,2011,2011-08-15,2011-08-15,824693.3282
63008910,,SPE4A716C0136,,2016,2016-01-15,2016-01-15,732870.0000
62671636,,SPE8E715V1337,,2015,2015-06-15,2015-06-15,25339.5996
27962278,SP470107A0001,0452,,2014,2014-01-09,2014-01-09,38932.0000
27864667,N4008513D2150,0025,,2014,2014-09-15,2014-09-19,183191.0000
7976137,,W56HZV11C0194,,2012,2011-11-01,2011-11-10,142674.1484
60665284,W911RX12D0003,0315,,2015,2015-09-18,2015-09-18,474000.0000
25337837,,SPE4A613VG148,,2013,2013-06-27,2013-06-27,25396.5000
19664769,SAQMMA09A0688,SAQMMA10L1308,,2010,2010-08-19,2010-08-19,0.0000
7976194,,W56HZV11C0280,,2011,2011-08-04,2011-08-04,39698.0391
22417684,SPM50005DBP06,JAU4,,2010,2010-09-28,2010-09-28,51550.6016
28489880,N6554009D0026,0017,,2015,2014-11-14,2014-11-14,-56500.2383
2884341,,M0014611P0373,,2011,2011-07-12,2011-07-12,51000.0000
60470413,N6258311D0515,0095,,2015,2015-09-03,2015-09-03,165268.0000
27107326,,FA820214C0003,,2014,2014-08-08,2014-08-08,542976.0313
18176101,H9400304D0005,0034,,2012,2011-10-10,2012-09-27,181734091.0000
1141647,,EPW11003,,2013,2013-02-11,2013-09-17,148836.5059
4488122,,SPM4A612MAD53,,2012,2011-10-07,2011-10-07,29968.7500
28094538,SPM2DV11D8003,H689,,2014,2014-04-29,2014-04-29,33081.5001
25168759,,HDTRA113C0048,,2013,2013-06-24,2013-08-23,42767735.4089
28458282,FA920012D0289,0008,,2014,2013-11-18,2013-11-18,67381.9219
22781268,SPRPA111G001Y,Y8F9,,2012,2011-11-08,2011-11-28,1117092.7500
27633712,DOCSB134114CQ0010,DOC14467,,2014,2014-09-20,2014-09-20,5913869.4142
27876792,NNG07DA20B,GSQ0314DS0054,,2014,2014-09-18,2014-09-18,5505464.0000
19206815,N6258308D0092,0007,,2012,2011-11-09,2011-11-09,11309783.7500
10123825,FA890306D8505,0027,,2011,2011-07-01,2011-07-01,235266.0000
9993542,FA461011D0003,0055,,2013,2012-11-07,2012-11-07,264000.0000
60906061,W9126015D0003,1541,,2015,2015-09-24,2015-09-24,4076100.2500
25645546,DOC50PAPT1200017,DOC56PAPT1313005,,2013,2013-01-11,2013-01-22,4419682.8867
2334543,,HHSP23320110018YC,,2013,2012-10-01,2012-12-11,1009244.0000
4853022,,SPM7L312M3300,,2012,2011-11-07,2011-11-07,92375.0000
26313118,W9124D11D0036,0225,,2013,2013-02-21,2013-02-21,1493350.0000
60459461,N4008014D0353,0077,,2015,2015-05-19,2015-05-19,75057.7031
27972215,SPM2DV11D0200,E843,,2014,2013-12-02,2013-12-02,47034.2508
26045118,SPM2DV11D1008,BV43,,2013,2013-04-24,2013-04-24,31826.8599
28414611,,SPE4A714MC972,,2015,2014-11-24,2014-11-24,31271.6699
18883766,N0025311D0003,0025,,2013,2012-10-05,2012-10-05,262889.0000
10104730,FA877104D0003,RSMH,,2011,2011-05-17,2011-05-17,104190.0000
18974757,N0042108A0015,0018,,2011,2011-01-03,2011-01-03,528124.3125
26302148,W58RGZ12D0089,0082,,2014,2013-10-24,2014-08-07,1902940.0627
