"Fiscal Year","Contracting Agency ID","Product or Service Code","Dollars Obligated"
"2019","9776","D314","($2,127,434.17)"
"2019","9776","D317","$1,362,415.29"
"2019","9776","D318","$9,347,853.58"
"2019","9776","D319","$23,675,899.76"
"2019","9776","D320","$1,215,774.08"
"2019","9776","D321","$1,122,131.90"
"2019","9776","D399","$18,402,391.18"
"2019","9776","J019","$449,592.38"
"2019","9776","J022","$1,434,788.40"
"2019","9776","J078","$13,795.00"
"2019","9776","J081","$310,443.02"
"2019","9776","R405","$2,226,247.34"
"2019","9776","R406","$1,150,068.74"
"2019","9776","R408","$12,262,386.59"
"2019","9776","R418","($33,338.00)"
"2019","9776","R499","$2,890,226.28"
"2019","9776","R703","($187,117.07)"
"2019","9776","R704","$6,020,763.12"
"2019","9776","R706","$24,124,777.51"
"2019","9776","R707","$26,500.00"
"2019","9776","R799","$10,429,607.58"
"2019","9776","S215","$517,490.07"
"2019","9776","T001","$232,541.60"
"2019","9776","V111","$754,239,751.70"
"2019","9776","V112","($2,497,140.15)"
"2019","9776","V114","$68,863,526.06"
"2019","9776","V115","$859,358,559.26"
"2019","9776","V119","$530,750,666.89"
"2019","9776","V121","$879,077,584.19"
"2019","9776","V124","$0.00"
"2019","9776","V211","$1,000,000.00"
"2019","9776","V221","$1,362,363,273.79"
"2019","9776","V999","$14,102,457.57"
"2019","9776","W081","$2,400.00"
"2019","9776","Z1LB","$1,603,085.00"
"2019","97AE","3610","$124.52"
"2019","97AE","5340","$339.24"
"2019","97AE","7025","$1,155,000.00"
"2019","97AE","7110","$192,127.29"
"2019","97AE","7195","$0.00"
"2019","97AE","7510","$3,158.07"
"2019","97AE","8020","$248.25"
"2019","97AE","AD91","$50,198,227.00"
"2019","97AE","AD92","$291,566,708.41"
"2019","97AE","AD93","$325,119,369.14"
"2019","97AE","AD95","$495,178.00"
"2019","97AE","AD97","$0.00"
"2019","97AE","AE92","$1,223,667.00"
"2019","97AE","AE93","$478,461.00"
"2019","97AE","AN92","$499,988.00"
"2019","97AE","AZ12","$16,308,386.00"
"2019","97AE","AZ13","$13,591,481.00"
"2019","97AE","D301","$85,100,209.72"
"2019","97AE","D316","$1,820,201.15"
"2019","97AE","G003","$29,841.55"
"2019","97AE","R430","$5,628,274.03"
"2019","97AE","R499","$49,741,455.85"
"2019","97AE","R703","($32,243.21)"
"2019","97AE","R704","$6,185,848.00"
"2019","97AE","R799","$23,284,350.59"
"2019","97AE","V126","$1,300,000.00"
"2019","97AE","V231","$272,773.40"
"2019","97AE","Z1LZ","$107,496.00"
"2019","97AK","2305","$33,265.35"
"2019","97AK","2320","$4,015,682.68"
"2019","97AK","3405","$8,502.00"
"2019","97AK","3590","$0.00"
"2019","97AK","3920","$10,855.00"
"2019","97AK","3990","$42,901.00"
"2019","97AK","4110","$11,952.90"
"2019","97AK","4120","$5,540,005.83"
"2019","97AK","5110","$112.00"
"2019","97AK","5340","$110,085.02"
"2019","97AK","5805","$41,575,422.96"
"2019","97AK","5810","$36,524,733.98"
"2019","97AK","5811","$342,460.00"
"2019","97AK","5820","$387,943.17"
"2019","97AK","5821","($12,737.58)"
"2019","97AK","5835","$22,539.00"
"2019","97AK","5836","$2,380,713.67"
"2019","97AK","5895","$110,182,759.61"
"2019","97AK","5915","$50,628.25"
"2019","97AK","5962","$30,040.00"
"2019","97AK","5965","$92,380.00"
"2019","97AK","5975","$1,676,957.00"
"2019","97AK","5999","$51,030.90"
"2019","97AK","6015","$264,752.74"
"2019","97AK","6099","$3,839,973.64"
"2019","97AK","6120","$29,532.67"
"2019","97AK","6135","$244,202.00"
"2019","97AK","6140","$14,942.50"
"2019","97AK","6145","$24,149.26"
"2019","97AK","6150","$9,589,472.91"
"2019","97AK","6210","$37,843.36"
"2019","97AK","6350","$552,108.61"
"2019","97AK","6625","$138,383.34"
"2019","97AK","6740","$104,370.00"
"2019","97AK","6760","$97,860.00"
"2019","97AK","6910","$2,541,975.85"
"2019","97AK","6940","$94,747.40"
"2019","97AK","7010","$191,694,947.29"
"2019","97AK","7020","$35,004,816.66"
"2019","97AK","7021","$9,271,707.70"
"2019","97AK","7022","$961,999.63"
"2019","97AK","7025","$18,696,570.99"
"2019","97AK","7030","$444,233,259.74"
"2019","97AK","7035","$40,367,993.50"
"2019","97AK","7040","$31,243.90"
"2019","97AK","7042","$69,858.00"
"2019","97AK","7045","$7,183,201.69"
"2019","97AK","7050","$211,694,937.86"
"2019","97AK","7110","$3,394,114.00"
"2019","97AK","7125","$78,437.00"
"2019","97AK","7220","$9,442.16"
"2019","97AK","7320","$17,752.72"
"2019","97AK","7360","$18,547.84"
"2019","97AK","7435","$4,940,030.70"
"2019","97AK","7490","$33,950.00"
"2019","97AK","7510","$1,942,779.09"
"2019","97AK","7520","$128,227.23"
"2019","97AK","7810","$12,795.00"
"2019","97AK","8110","$512.64"
"2019","97AK","8145","($960.58)"
"2019","97AK","8335","$16,224.08"
"2019","97AK","8540","$14,440.65"
"2019","97AK","8970","$11,232.42"
"2019","97AK","AC61","$2,622,552.42"
"2019","97AK","AD22","$0.00"
"2019","97AK","AD24","$3,232,090.90"
"2019","97AK","AD25","$62,980.00"
"2019","97AK","AD26","$7,567,286.26"
"2019","97AK","AD91","($148,430.93)"
"2019","97AK","AE33","$0.00"
"2019","97AK","AJ14","($8,852,317.10)"
"2019","97AK","AJ42","$9,251,042.11"
"2019","97AK","AJ47","$868,658.44"
"2019","97AK","AZ11","$2,193,668.83"
"2019","97AK","AZ13","$42,185,190.29"
"2019","97AK","AZ14","$365,853.66"
"2019","97AK","B505","$2,727,655.21"
"2019","97AK","B553","$1,444,400.37"
"2019","97AK","B599","$1,186,081.26"
"2019","97AK","C211","$95,331.40"
"2019","97AK","D301","$28,382,189.24"
"2019","97AK","D302","$34,996,071.17"
"2019","97AK","D303","$4,006,145.41"
"2019","97AK","D304","$1,272,478,661.23"
"2019","97AK","D305","$23,667,261.64"
"2019","97AK","D306","$26,020,390.80"
"2019","97AK","D307","$25,680,779.49"
"2019","97AK","D308","$175,334.65"
"2019","97AK","D309","$99,858,346.42"
"2019","97AK","D310","$53,817,207.32"
"2019","97AK","D311","$12,486,399.20"
"2019","97AK","D313","$1,057,933.95"
"2019","97AK","D314","$38,214,139.03"
"2019","97AK","D316","$933,800,391.41"
"2019","97AK","D317","$509,480.43"
"2019","97AK","D318","$53,225,348.54"
"2019","97AK","D319","$480,431,556.96"
"2019","97AK","D320","$26,903,213.23"
"2019","97AK","D321","$7,236,937.32"
"2019","97AK","D322","$22,080,858.60"
"2019","97AK","D324","$0.00"
"2019","97AK","D325","$430,913.28"
"2019","97AK","D399","$1,550,730,323.49"
"2019","97AK","E1AB","$11,606.57"
"2019","97AK","E1NZ","($23,487.07)"
"2019","97AK","G003","$35,520.00"
"2019","97AK","H160","$11,200.00"
"2019","97AK","H161","$4,117.14"
"2019","97AK","H170","($8,843.01)"
"2019","97AK","H212","$6,431.00"
"2019","97AK","H260","$183,088.80"
"2019","97AK","H941","($5,273.96)"
"2019","97AK","J023","$17,854.82"
"2019","97AK","J036","$6,912.79"
"2019","97AK","J039","$9,900.00"
"2019","97AK","J041","$3,857.57"
"2019","97AK","J045","$1,992,643.70"
"2019","97AK","J053","$11,737.65"
"2019","97AK","J058","$672,000.00"
"2019","97AK","J059","$275,616.78"
"2019","97AK","J060","$102,985,981.83"
"2019","97AK","J061","$108,845.12"
"2019","97AK","J063","$2,121,198.85"
"2019","97AK","J070","$3,021,771.93"
"2019","97AK","J073","$130,007.23"
"2019","97AK","J099","$2,927,012.10"
"2019","97AK","K058","$11,000.00"
"2019","97AK","K070","$470,232.60"
"2019","97AK","L058","$7,951.00"
"2019","97AK","L070","$1,296,064.44"
"2019","97AK","M1AA","$1,780,214.40"
"2019","97AK","M1BG","($51,805.12)"
"2019","97AK","N058","$89,546.71"
"2019","97AK","N059","$0.00"
"2019","97AK","N060","$119,106.60"
"2019","97AK","N061","$433,296.44"
"2019","97AK","N063","$20,429.53"
"2019","97AK","N070","$503,681.05"
"2019","97AK","N071","($12,410.88)"
"2019","97AK","N078","$0.00"
"2019","97AK","N099","$151,227.75"
"2019","97AK","R405","$153,223.35"
"2019","97AK","R408","$24,243,739.56"
"2019","97AK","R410","$13,784,903.59"
"2019","97AK","R413","($6,533.87)"
"2019","97AK","R415","$710,362.34"
"2019","97AK","R418","$16,780.53"
"2019","97AK","R420","$6,000.00"
"2019","97AK","R422","$215,111.94"
"2019","97AK","R425","$449,440,917.40"
"2019","97AK","R426","$2,979,464.45"
"2019","97AK","R430","$5,680,990.96"
"2019","97AK","R499","$32,357,780.45"
"2019","97AK","R602","($27,500.00)"
"2019","97AK","R603","$1,315,177.96"
"2019","97AK","R606","($9,306.75)"
"2019","97AK","R608","$357,470.54"
"2019","97AK","R614","$4,400.00"
"2019","97AK","R699","$520,581.55"
"2019","97AK","R702","$249,256.88"
"2019","97AK","R704","$15,957,998.96"
"2019","97AK","R706","$842,235.28"
"2019","97AK","R707","$7,627,407.49"
"2019","97AK","R799","$39,290,009.75"
"2019","97AK","S111","$673,200.00"
"2019","97AK","S112","($265,185.78)"
"2019","97AK","S119","$135,749.69"
"2019","97AK","S201","$1,425,400.45"
"2019","97AK","S206","$4,669,161.00"
"2019","97AK","S208","$51,596.29"
"2019","97AK","S216","$10,785,713.79"
"2019","97AK","T001","$1,130,681.30"
"2019","97AK","T011","$264,422.22"
"2019","97AK","U004","$11,215.00"
"2019","97AK","U008","$2,029,696.31"
"2019","97AK","U009","($21,261.48)"
"2019","97AK","U099","$3,303,927.47"
"2019","97AK","V001","($5,510.36)"
"2019","97AK","V112","$43,137.49"
"2019","97AK","V119","$63,609.16"
"2019","97AK","V212","$315,120.00"
"2019","97AK","V222","$1,154,146.00"
"2019","97AK","V999","$9,000.00"
"2019","97AK","W059","$293,940.25"
"2019","97AK","W070","$5,041.56"
"2019","97AK","W074","$291,666.84"
"2019","97AK","X1AZ","$943,066.80"
"2019","97AK","Z1AA","$878,817.60"
"2019","97AK","Z1NB","$153,447.16"
"2019","97AK","Z2AB","$98,213.77"
"2019","97AK","Z2BG","$21,090.00"
"2019","97AS","1005","$181,347,490.64"
"2019","97AS","1010","$7,434,882.50"
"2019","97AS","1015","$15,316,892.87"
"2019","97AS","1020","$1,008,808.20"
"2019","97AS","1025","$12,675,364.25"
"2019","97AS","1030","$102,598.37"
"2019","97AS","1040","$9,067.98"
"2019","97AS","1045","$1,070,298.20"
"2019","97AS","1055","$9,766,804.32"
"2019","97AS","1075","$2,843,664.91"
"2019","97AS","1080","$2,162,583.78"
"2019","97AS","1090","$3,837,219.10"
"2019","97AS","1095","$110,622,115.53"
"2019","97AS","1190","$227,179.00"
"2019","97AS","1195","$25,198.38"
"2019","97AS","1210","$1,421.40"
"2019","97AS","1220","$21,358,786.46"
"2019","97AS","1230","$2,297,402.00"
"2019","97AS","1240","$154,149,564.28"
"2019","97AS","1250","$135,403.05"
"2019","97AS","1260","$55,396,847.31"
"2019","97AS","1265","$712,258.72"
"2019","97AS","1270","$13,921,855.81"
"2019","97AS","1280","$1,887,678.85"
"2019","97AS","1285","$2,283,172.25"
"2019","97AS","1287","$68,400.00"
"2019","97AS","1290","$31,659,215.48"
"2019","97AS","1320","$29,851.16"
"2019","97AS","1338","$448,170.60"
"2019","97AS","1350","$0.00"
"2019","97AS","1355","$2,621,592.13"
"2019","97AS","1370","$2,214.00"
"2019","97AS","1375","$750,578.70"
"2019","97AS","1377","$40,505.73"
"2019","97AS","1385","$436,052.63"
"2019","97AS","1386","$921,153.97"
"2019","97AS","1395","$16,391.11"
"2019","97AS","1398","$93,476.38"
"2019","97AS","1410","$256,835.00"
"2019","97AS","1420","$5,670,720.89"
"2019","97AS","1430","$22,232,880.00"
"2019","97AS","1440","$15,852,952.51"
"2019","97AS","1450","$3,387,782.99"
"2019","97AS","1510","$83,008.90"
"2019","97AS","1520","$37,176,059.65"
"2019","97AS","1540","($153,250.00)"
"2019","97AS","1550","$291,681,429.58"
"2019","97AS","1560","$1,110,132,092.81"
"2019","97AS","1610","$34,235,713.80"
"2019","97AS","1615","$535,913,751.19"
"2019","97AS","1620","$153,741,979.95"
"2019","97AS","1630","$164,926,668.35"
"2019","97AS","1640","$2,447,342.13"
"2019","97AS","1650","$325,694,730.86"
"2019","97AS","1660","$225,502,060.90"
"2019","97AS","1670","$63,253,602.93"
"2019","97AS","1680","$1,322,883,018.25"
"2019","97AS","1710","$18,688,499.91"
"2019","97AS","1720","$15,266,660.49"
"2019","97AS","1730","$35,403,654.31"
"2019","97AS","1740","$5,631,996.41"
"2019","97AS","1905","$19,686.94"
"2019","97AS","1940","$178,474.82"
"2019","97AS","2010","$10,431,339.48"
"2019","97AS","2020","$956,433.17"
"2019","97AS","2030","$3,509,432.92"
"2019","97AS","2040","$31,221,726.81"
"2019","97AS","2050","$1,068,730.19"
"2019","97AS","2090","$14,672,002.62"
"2019","97AS","2250","$35,783.64"
"2019","97AS","2305","$118,488.78"
"2019","97AS","2310","$41,859.96"
"2019","97AS","2320","$29,681,056.82"
"2019","97AS","2330","$451,026.72"
"2019","97AS","2340","$59,031.00"
"2019","97AS","2350","$1,497,673.81"
"2019","97AS","2410","$20.00"
"2019","97AS","2420","$434,710.00"
"2019","97AS","2510","$92,755,337.14"
"2019","97AS","2520","$134,894,076.39"
"2019","97AS","2530","$310,385,896.38"
"2019","97AS","2540","$117,845,306.88"
"2019","97AS","2541","$53,648,922.46"
"2019","97AS","2590","$64,624,172.58"
"2019","97AS","2610","$120,284,238.71"
"2019","97AS","2620","$59,719,161.64"
"2019","97AS","2630","$475,018.95"
"2019","97AS","2640","$8,399,227.70"
"2019","97AS","2805","$4,768,729.17"
"2019","97AS","2810","$46,394,625.57"
"2019","97AS","2815","$179,790,257.68"
"2019","97AS","2825","$12,865,479.08"
"2019","97AS","2835","$102,093,885.27"
"2019","97AS","2840","$1,457,281,822.82"
"2019","97AS","2845","$0.00"
"2019","97AS","2895","$310,071.57"
"2019","97AS","2910","$69,975,371.82"
"2019","97AS","2915","$208,070,445.25"
"2019","97AS","2920","$66,118,188.21"
"2019","97AS","2925","$36,154,666.79"
"2019","97AS","2930","$36,180,023.40"
"2019","97AS","2935","$8,296,824.10"
"2019","97AS","2940","$18,427,970.25"
"2019","97AS","2945","$18,703,379.92"
"2019","97AS","2950","$13,787,774.86"
"2019","97AS","2990","$30,929,288.47"
"2019","97AS","2995","$89,837,672.65"
"2019","97AS","3010","$47,732,184.97"
"2019","97AS","3020","$59,686,150.07"
"2019","97AS","3030","$2,640,785.92"
"2019","97AS","3040","$235,100,882.94"
"2019","97AS","3110","$162,063,272.02"
"2019","97AS","3120","$127,692,065.80"
"2019","97AS","3130","$14,346,780.77"
"2019","97AS","3210","$28,434.20"
"2019","97AS","3220","$228,506.45"
"2019","97AS","3230","$16,687.05"
"2019","97AS","3405","$496,490.17"
"2019","97AS","3408","$12,234,583.66"
"2019","97AS","3410","$40,643.71"
"2019","97AS","3411","$302,249.00"
"2019","97AS","3413","$1,797,748.65"
"2019","97AS","3414","$100,290.00"
"2019","97AS","3415","$273,823.51"
"2019","97AS","3416","$8,208,498.83"
"2019","97AS","3417","$903,397.32"
"2019","97AS","3418","$35,185.00"
"2019","97AS","3419","$4,989,898.28"
"2019","97AS","3424","$1,047,686.18"
"2019","97AS","3426","$3,484,653.34"
"2019","97AS","3431","$1,522,417.87"
"2019","97AS","3432","$477,516.34"
"2019","97AS","3433","$819,347.53"
"2019","97AS","3436","$155,054.41"
"2019","97AS","3438","$770,158.44"
"2019","97AS","3439","$4,764,831.19"
"2019","97AS","3441","$1,099,724.40"
"2019","97AS","3442","$46,196.30"
"2019","97AS","3444","$65,480.03"
"2019","97AS","3445","$81,660.30"
"2019","97AS","3446","$61,129.00"
"2019","97AS","3447","$742.00"
"2019","97AS","3448","$98,826.00"
"2019","97AS","3449","$1,809.61"
"2019","97AS","3450","$1,026,023.84"
"2019","97AS","3455","$998,471.92"
"2019","97AS","3456","$233,148.90"
"2019","97AS","3460","$1,665,228.77"
"2019","97AS","3461","$90,911.35"
"2019","97AS","3465","$153,953.61"
"2019","97AS","3470","$0.00"
"2019","97AS","3510","$3,711,946.30"
"2019","97AS","3530","$756,481.55"
"2019","97AS","3540","$521,395.68"
"2019","97AS","3590","$1,698,241.78"
"2019","97AS","3610","$36,579,542.29"
"2019","97AS","3611","$217,061.46"
"2019","97AS","3615","$140,008.20"
"2019","97AS","3620","$249,627.04"
"2019","97AS","3625","$287,965.17"
"2019","97AS","3630","$206.60"
"2019","97AS","3635","$5,087.94"
"2019","97AS","3655","$5,999,553.61"
"2019","97AS","3680","$0.00"
"2019","97AS","3693","$253.82"
"2019","97AS","3694","$229,391.86"
"2019","97AS","3695","$4,738,461.09"
"2019","97AS","3710","$84.00"
"2019","97AS","3740","$2,514,228.19"
"2019","97AS","3750","$68,676.98"
"2019","97AS","3770","$118,846.20"
"2019","97AS","3805","$611,081,247.92"
"2019","97AS","3810","$1,062,810.33"
"2019","97AS","3815","$234,268.18"
"2019","97AS","3820","$214,450.40"
"2019","97AS","3825","$179,243.40"
"2019","97AS","3830","$1,718,214.82"
"2019","97AS","3835","$154,231.21"
"2019","97AS","3895","$600,313.84"
"2019","97AS","3910","$13,659,081.52"
"2019","97AS","3920","$3,640,180.32"
"2019","97AS","3930","$6,436,638.39"
"2019","97AS","3940","$9,216,413.39"
"2019","97AS","3950","$9,156,035.78"
"2019","97AS","3960","$21,825.00"
"2019","97AS","3990","$25,328,743.04"
"2019","97AS","4010","$25,459,792.57"
"2019","97AS","4020","$10,924,124.07"
"2019","97AS","4030","$12,299,450.20"
"2019","97AS","4110","$6,849,936.38"
"2019","97AS","4120","$7,216,109.26"
"2019","97AS","4130","$56,906,782.42"
"2019","97AS","4140","$48,391,587.75"
"2019","97AS","4150","$12,614.24"
"2019","97AS","4210","$231,516,720.58"
"2019","97AS","4220","$3,880,032,731.16"
"2019","97AS","4230","$715,902.75"
"2019","97AS","4235","$21,268,531.81"
"2019","97AS","4240","$75,861,433.52"
"2019","97AS","4250","$3,963,682.66"
"2019","97AS","4310","$31,619,502.91"
"2019","97AS","4320","$198,400,800.33"
"2019","97AS","4330","$41,218,295.04"
"2019","97AS","4410","$824,157.67"
"2019","97AS","4420","$12,337,617.09"
"2019","97AS","4430","$410,814.02"
"2019","97AS","4440","$9,569,501.68"
"2019","97AS","4460","$10,074,701.79"
"2019","97AS","4470","$60,913.40"
"2019","97AS","4510","$13,085,313.93"
"2019","97AS","4520","$14,482,377.84"
"2019","97AS","4530","$497,604.41"
"2019","97AS","4540","$6,533,637.94"
"2019","97AS","4610","$8,993,835.96"
"2019","97AS","4620","$1,206,422.66"
"2019","97AS","4630","$1,660,275.93"
"2019","97AS","4710","$89,874,097.48"
"2019","97AS","4720","$98,850,966.45"
"2019","97AS","4730","$162,119,071.03"
"2019","97AS","4810","$165,985,836.73"
"2019","97AS","4820","$268,898,939.25"
"2019","97AS","4910","$52,836,820.16"
"2019","97AS","4920","$60,871,868.30"
"2019","97AS","4921","$618,009.54"
"2019","97AS","4923","$6,317.90"
"2019","97AS","4925","$414,981.08"
"2019","97AS","4930","$17,384,905.22"
"2019","97AS","4931","$1,868,825.50"
"2019","97AS","4933","$2,969,168.45"
"2019","97AS","4935","$23,663,892.33"
"2019","97AS","4940","$29,677,594.82"
"2019","97AS","4970","$2,736.00"
"2019","97AS","5110","$957,746.01"
"2019","97AS","5120","$10,952,904.06"
"2019","97AS","5130","$6,885,651.27"
"2019","97AS","5133","$35,392.84"
"2019","97AS","5136","$21,289.86"
"2019","97AS","5140","$715,600.36"
"2019","97AS","5180","$10,400,901.74"
"2019","97AS","5210","$348,782.88"
"2019","97AS","5220","$994,265.99"
"2019","97AS","5280","$176,589.96"
"2019","97AS","5305","$44,211,480.16"
"2019","97AS","5306","$63,445,635.52"
"2019","97AS","5307","$5,117,142.12"
"2019","97AS","5310","$67,394,237.51"
"2019","97AS","5315","$39,760,031.77"
"2019","97AS","5320","$41,353,043.42"
"2019","97AS","5325","$22,071,225.31"
"2019","97AS","5330","$134,730,851.27"
"2019","97AS","5331","$17,428,363.98"
"2019","97AS","5335","$443,664.13"
"2019","97AS","5340","$362,211,700.01"
"2019","97AS","5342","$41,426,953.79"
"2019","97AS","5345","$106,345.02"
"2019","97AS","5350","$4,409,148.12"
"2019","97AS","5355","$4,085,641.42"
"2019","97AS","5360","$17,229,580.98"
"2019","97AS","5365","$58,277,058.92"
"2019","97AS","5410","$14,635,443.06"
"2019","97AS","5411","$1,164,638.87"
"2019","97AS","5420","$1,616,931.66"
"2019","97AS","5430","$11,450,538.93"
"2019","97AS","5440","$2,026,868.24"
"2019","97AS","5445","$105,383.08"
"2019","97AS","5450","$106,095,698.35"
"2019","97AS","5510","$16,762,153.49"
"2019","97AS","5520","$84,941.14"
"2019","97AS","5530","$8,030,144.64"
"2019","97AS","5610","$190,913.68"
"2019","97AS","5620","$133,743.11"
"2019","97AS","5630","$30.64"
"2019","97AS","5640","$2,292,230.08"
"2019","97AS","5660","$16,667,518.83"
"2019","97AS","5670","$1,202,955.67"
"2019","97AS","5675","$753,413.61"
"2019","97AS","5680","$849,118,931.83"
"2019","97AS","5805","$2,351,620.40"
"2019","97AS","5810","$2,537,148.80"
"2019","97AS","5815","$57,447.17"
"2019","97AS","5820","$17,386,603.08"
"2019","97AS","5821","$7,801,015.65"
